"age_NA","ageolder_BP","ageyounger_BP","depth","Abies","Acer","Algae","Alismataceae","Alnus","Amaranthaceae undif.","Anthoceris/Isotoma","Apiaceae undif.","Araliaceae undif.","Arceuthobium","Artemisia","Asparagales","Asteroideae undif.","Betula","Betulaceae undif.","Boraginaceae undif.","Brassicaceae","Buxus","Carpinus","Carya","Caryophyllaceae undif.","Castanea","Cathaya","Cedrus","Celtis","Centaurea","Centranthus t.","Cicatricosisporites","Cissus t.","Cistaceae","Coriaria","Corylus","Cupressaceae","Cyperaceae","Dipsacaceae","Drosera","Ephedra","Erica t.","Erodium","Eucommia","Euphorbiaceae undif.","Fabaceae Undif.","Fagus","Fern","Fern-Lycopodiaceae","Filipendula t.","Fraxinus","Fungi","Geranium","Hamamelidaceae","HippophaÃ«","Ilex","Indeterminable","Juglans","Lamiaceae undif.","Lemnaceae","Linum t.","Lythrum","Malva undif.","Morella","Musci","Olea t.","Onagraceae","Parrotia","Petaloid monocot","Picea","Pinus undif.","Pistacia","Plantago","Plumbaginaceae","Poaceae","Polygala","Polygonum t.","Populus","Potamogeton","Protist","Pterocarya","Quercus deciduous","Quercus evergreen","Ranunculaceae undif.","Rhamnus","Riccia","Rosaceae undif.","Rubiaceae undif.","Rumex t.","Salix","Sanguisorba t.","Saxifragaceae","Scrophulariaceae undif.","Sigmopollis","Solanaceae undif.","Sparganium","Tamarix","Thalictrum","Thymelaeaceae undif.","Tsuga","Typha","Ulmus t.","Unknown","Unknown (monolete, psilate)","Unknown (trilete, psilate)","Valeriana t.","Verbenaceae undif.","Viscum","Zelkova"
NA,NA,NA,"129.77"," 12.00","  0.00","  9.00","  0.00","  0.00"," 22.00","  0.00","  3.00","  1.00","  0.00"," 39.00","  1.00"," 41.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  3.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  2.00","  0.00","  1.00","  5.00","  1.00","  2.00","  0.00","  0.00","  6.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  3.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","365.00","  0.00","  1.00","  2.00"," 69.00","  0.00","  1.00","  0.00","  0.00","  3.00","  0.00"," 46.00"," 24.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  5.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00"
NA,NA,NA,"  83.95","   7.00","   0.00","  42.00","   1.00","   1.00","  17.00","   0.00","   0.00","   1.00","   0.00","  23.00","   0.00","  31.00","   0.00","   0.00","   1.00","   1.00","   0.00","   0.00","   0.00","   1.00","   1.00","   0.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00","   2.00","   0.00","   0.00","   4.00","   1.00","   0.00","   0.00","   0.00","   4.00","   0.00","   0.00","   2.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   3.00","   0.00","   0.00","   0.00","   0.00","   3.00","   1.00","   0.00","   0.00","   0.00","   0.00","   1.00","   0.00","   0.00","   4.00","   0.00","   0.00","   0.00"," 100.00","1071.00","   0.00","   1.00","   1.00","  44.00","   0.00","   0.00","   0.00","   0.00","  30.00","   0.00","  25.00","  48.00","   5.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","  15.00","   0.00","   1.00","   0.00","   0.00","   0.00","   3.00","   0.00","   0.00","   0.00","   4.00","   0.00","   0.00","   0.00","   0.00","   1.00"
NA,NA,NA,"  95.94","  40.00","   0.00"," 201.00","   0.00","   0.00","  15.00","   0.00","   0.00","   0.00","   0.00","  44.00","   0.00","  23.00","   0.00","   0.00","   0.00","   1.00","   0.00","   0.00","   0.00","   1.00","   0.00","   0.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00","   1.00","   0.00","   0.00","   7.00","   8.00","   0.00","   0.00","   0.00","   1.00","   0.00","   0.00","   0.00","   1.00","   0.00","   1.00","   0.00","   0.00","   1.00","  10.00","   0.00","   0.00","   0.00","   0.00","   1.00","   1.00","   1.00","   0.00","   0.00","   0.00","   1.00","   0.00","   0.00","   2.00","   0.00","   1.00","   0.00","  29.00","1903.00","   0.00","   4.00","   1.00","  57.00","   0.00","   0.00","   0.00","   0.00","   9.00","   0.00","  26.00","  57.00","   3.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   3.00","   0.00","   0.00","  18.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   1.00","   5.00","   0.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00"
NA,NA,NA," 29.58","  3.00","  0.00"," 12.00","  0.00","  0.00"," 38.00","  0.00","  0.00","  2.00","  0.00"," 30.00","  0.00"," 48.00","  0.00","  9.00","  0.00","  1.00","  0.00","  0.00","  2.00","  1.00","  0.00","  0.00","  0.00","  3.00","  2.00","  1.00","  0.00","  0.00","  1.00","  0.00","  2.00"," 13.00","  8.00","  0.00","  0.00","  3.00","  9.00","  0.00","  0.00","  3.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  3.00","  0.00","  1.00","  0.00","  1.00","222.00","  0.00","  1.00","  3.00"," 65.00","  0.00","  0.00","  0.00","  0.00"," 13.00","  0.00"," 21.00"," 46.00","  0.00","  0.00","  1.00","  0.00","  0.00","  1.00","  0.00","  1.00","  0.00","  0.00","  4.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA," 72.43"," 20.00","  0.00"," 11.00","  0.00","  1.00"," 21.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00"," 58.00","  0.00","  3.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  1.00"," 10.00","  0.00","  0.00","  0.00","  5.00","  0.00","  1.00","  3.00","  1.00","  1.00","  0.00","  1.00"," 10.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  5.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  3.00","  0.00","  0.00","  0.00","  9.00","815.00","  0.00","  2.00","  1.00","110.00","  0.00","  1.00","  0.00","  0.00"," 13.00","  0.00"," 49.00"," 34.00","  1.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA," 124.48","   5.00","   0.00","1198.00","   0.00","   0.00","  23.00","   0.00","   0.00","   1.00","   0.00"," 106.00","   0.00","  50.00","   0.00","   4.00","   0.00","   1.00","   0.00","   0.00","   0.00","   3.00","   1.00","   0.00","   1.00","   2.00","   1.00","   0.00","   0.00","   0.00","   2.00","   0.00","   0.00","   4.00","   1.00","   0.00","   0.00","   0.00","  13.00","   0.00","   0.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","  13.00","   1.00","   0.00","   1.00","   0.00","   2.00","   0.00","   0.00","   0.00","   0.00","   0.00","   1.00","   1.00","   0.00","   0.00","   0.00","   1.00","   0.00","  10.00"," 213.00","   0.00","   0.00","   3.00","  62.00","   0.00","   0.00","   0.00","   0.00","   4.00","   0.00","  21.00","  19.00","   5.00","   0.00","   0.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","  25.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   2.00","   2.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00"
NA,NA,NA," 42.55","  3.00","  0.00","  2.00","  0.00","  2.00"," 59.00","  0.00","  0.00","  0.00","  0.00"," 29.00","  0.00"," 35.00","  2.00","  3.00","  0.00","  1.00","  0.00","  0.00","  0.00","  1.00","  2.00","  0.00","  0.00","  2.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  5.00","  7.00","  0.00","  0.00","  1.00","  5.00","  0.00","  0.00","  3.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  5.00","  0.00","  0.00","  0.00","  0.00","  4.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  2.00"," 66.00","  0.00","  3.00","  1.00"," 57.00","  0.00","  0.00","  0.00","  0.00","548.00","  0.00"," 64.00"," 49.00","  1.00","  0.00","  1.00","  0.00","  0.00","  2.00","  0.00","  1.00","  0.00","  0.00","  8.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  1.00","  4.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  3.00"
NA,NA,NA," 62.1"," 12.0","  0.0"," 11.0","  0.0","  0.0"," 34.0","  0.0","  0.0","  0.0","  0.0"," 26.0","  1.0"," 48.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  3.0","  0.0","  0.0","  1.0","  1.0","  6.0","  0.0","  0.0","  0.0","  2.0","  0.0","  1.0"," 12.0","  8.0","  0.0","  0.0","  0.0"," 16.0","  0.0","  0.0","  5.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  5.0","  0.0","  0.0","  0.0","  0.0","  1.0","  4.0","  0.0","  0.0","  1.0","  0.0","  1.0","  1.0","  0.0","  0.0","  0.0","  0.0","  1.0"," 69.0","897.0","  0.0","  1.0","  2.0"," 43.0","  0.0","  0.0","  0.0","  0.0","100.0","  0.0"," 27.0"," 18.0","  4.0","  0.0","  0.0","  0.0","  0.0","  2.0","  0.0","  2.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  4.0","  1.0","  1.0","  1.0","  0.0","  0.0","  0.0","  0.0","  0.0"
NA,NA,NA,"  39.69","   5.00","   1.00","  42.00","   0.00","   0.00","  76.00","   0.00","   3.00","   0.00","   0.00","  28.00","   2.00","  15.00","   0.00","   1.00","   0.00","   1.00","   0.00","   0.00","   1.00","   4.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   6.00","   0.00","   0.00","   2.00","   8.00","   0.00","   0.00","   0.00","  11.00","   0.00","   1.00","   5.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","  19.00","   0.00","   0.00","   0.00","   0.00","   1.00","   4.00","   0.00","   0.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   1.00","  21.00"," 953.00","   1.00","   0.00","   4.00","  55.00","   0.00","   0.00","   0.00","   0.00","1062.00","   0.00","  19.00","  41.00","   3.00","   1.00","   0.00","   0.00","   1.00","   2.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   5.00","   0.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00"
NA,NA,NA,"  73.46","   5.00","   0.00","  10.00","   0.00","   0.00","  23.00","   0.00","   0.00","   0.00","   0.00","  79.00","   1.00","  23.00","   0.00","   2.00","   0.00","   1.00","   0.00","   0.00","   0.00","   1.00","   0.00","   0.00","   3.00","   0.00","   0.00","   0.00","   0.00","   0.00","   2.00","   0.00","   0.00","   7.00","  17.00","   0.00","   0.00","   1.00","  14.00","   0.00","   0.00","   2.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00","   1.00","   0.00","   0.00","   0.00","   0.00","   4.00","   1.00","   2.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00","   2.00","   0.00","   0.00","   0.00","  14.00"," 397.00","   0.00","   4.00","   1.00","  81.00","   0.00","   0.00","   0.00","   0.00","1398.00","   0.00","  22.00","  21.00","   4.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   1.00","   1.00","   2.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00"
NA,NA,NA," 58.07"," 23.00","  0.00","  1.00","  0.00","  0.00"," 50.00","  0.00","  2.00","  1.00","  0.00"," 27.00","  0.00"," 15.00","  0.00","  0.00","  1.00","  2.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  1.00","  1.00","  0.00","  0.00","  0.00","  4.00","  0.00","  0.00","  8.00","  4.00","  0.00","  0.00","  1.00","  1.00","  1.00","  0.00","  1.00","  0.00","  1.00","  1.00","  0.00","  0.00","  0.00","  4.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00"," 26.00","545.00","  0.00","  3.00","  0.00"," 63.00","  0.00","  0.00","  0.00","  0.00"," 75.00","  0.00"," 47.00"," 33.00","  1.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 12.00","  0.00","  4.00","  1.00","  0.00","  0.00","  2.00","  2.00","  2.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  2.00"
NA,NA,NA," 89.53","  1.00","  2.00","  4.00","  0.00","  0.00"," 32.00","  0.00","  0.00","  1.00","  0.00"," 36.00","  1.00"," 30.00","  0.00","  3.00","  0.00","  1.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  1.00","  4.00","  1.00","  0.00","  0.00","  0.00","  9.00","  0.00","  0.00"," 11.00","  8.00","  0.00","  0.00","  0.00"," 14.00","  2.00","  0.00","  1.00","  0.00","  2.00","  0.00","  0.00","  1.00","  0.00"," 12.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  4.00","  0.00","  0.00","  0.00"," 28.00","222.00","  0.00","  1.00","  0.00"," 47.00","  0.00","  0.00","  0.00","  0.00"," 41.00","  0.00"," 44.00"," 30.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  2.00","  2.00","  0.00","  4.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA," 95.14"," 27.00","  2.00"," 16.00","  0.00","  0.00"," 11.00","  0.00","  0.00","  1.00","  0.00"," 37.00","  0.00"," 24.00","  0.00","  3.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  7.00","  3.00","  0.00","  1.00","  0.00","  1.00","  0.00","  0.00","  1.00","  0.00","  3.00","  0.00","  0.00","  0.00","  1.00","  3.00","  2.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  3.00","  0.00","  1.00","  0.00"," 44.00","920.00","  0.00","  0.00","  3.00"," 44.00","  0.00","  1.00","  0.00","  0.00"," 80.00","  0.00"," 33.00"," 57.00","  2.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00"," 35.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  2.00","  3.00","  0.00","  1.00","  1.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA," 34.83","  9.00","  0.00"," 19.00","  0.00","  0.00"," 39.00","  0.00","  0.00","  0.00","  0.00"," 12.00","  0.00"," 27.00","  0.00","  0.00","  0.00","  4.00","  4.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  1.00","  0.00","  0.00","  0.00","  3.00","  0.00","  0.00","  0.00","  6.00","  0.00","  0.00","  1.00","  1.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  3.00","  3.00","  0.00","  0.00","  0.00","  0.00","  4.00","  8.00","  2.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  8.00","  0.00","  0.00","  0.00","  6.00","360.00","  0.00","  4.00","  0.00"," 78.00","  0.00","  0.00","  0.00","  0.00","117.00","  3.00"," 54.00"," 55.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  4.00","  0.00","  0.00","  3.00","  0.00","  2.00","  0.00","  0.00","  0.00","  1.00","  3.00"," 10.00","  4.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA," 50.14","  2.00","  2.00"," 46.00","  0.00","  2.00"," 39.00","  0.00","  0.00","  1.00","  0.00"," 35.00","  2.00"," 41.00","  2.00","  3.00","  0.00","  1.00","  0.00","  1.00","  0.00","  0.00","  0.00","  1.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  4.00","  0.00","  0.00"," 26.00"," 18.00","  0.00","  0.00","  3.00","  6.00","  0.00","  2.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  7.00","  1.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 10.00","489.00","  0.00","  2.00","  2.00"," 63.00","  0.00","  0.00","  0.00","  0.00","293.00","  0.00"," 31.00"," 13.00","  1.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  3.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  3.00","  0.00","  1.00","  1.00","  1.00","  0.00","  0.00","  0.00"
NA,NA,NA," 45.16","  5.00","  2.00","  4.00","  0.00","  0.00"," 49.00","  0.00","  0.00","  1.00","  0.00"," 41.00","  0.00"," 25.00","  2.00","  2.00","  0.00","  1.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  1.00","  2.00","  3.00","  0.00","  0.00","  0.00","  9.00","  0.00","  2.00","  3.00","  2.00","  0.00","  0.00","  1.00","  5.00","  0.00","  0.00","  1.00","  0.00","  6.00","  0.00","  0.00","  0.00","  2.00","  4.00","  0.00","  1.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  1.00","  0.00","  2.00","298.00","  0.00","  1.00","  0.00"," 57.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 51.00"," 58.00","  0.00","  2.00","  0.00","  0.00","  0.00","  2.00","  0.00","  1.00","  0.00","  0.00","217.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  1.00","  2.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00"
NA,NA,NA,"  95.51","  17.00","   2.00","   2.00","   0.00","   1.00","   9.00","   0.00","   0.00","   2.00","   0.00","  16.00","   0.00","  26.00","   2.00","   2.00","   0.00","   1.00","   0.00","   0.00","   0.00","   1.00","   0.00","   0.00","   2.00","   0.00","   4.00","   0.00","   0.00","   0.00","   1.00","   0.00","   0.00","   2.00","   1.00","   0.00","   0.00","   0.00","   2.00","   0.00","   0.00","   1.00","   0.00","   0.00","   3.00","   0.00","   0.00","   0.00","   1.00","   0.00","   0.00","   2.00","   0.00","   1.00","   0.00","   1.00","   0.00","   0.00","   0.00","   2.00","   0.00","   0.00","   3.00","   0.00","   0.00","   0.00"," 259.00","1805.00","   0.00","   3.00","   4.00","  34.00","   0.00","   1.00","   0.00","   0.00","   5.00","   0.00","  32.00","  30.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   8.00","   0.00","   1.00","   0.00","   0.00","   0.00","   2.00","   2.00","   3.00","   4.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00"
NA,NA,NA,"141.87"," 10.00","  0.00"," 17.00","  0.00","  0.00"," 29.00","  0.00","  0.00","  0.00","  0.00"," 73.00","  0.00"," 26.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  1.00","  0.00","  1.00"," 10.00","  3.00","  1.00","  0.00","  0.00","  7.00","  0.00","  0.00","  1.00","  0.00","  8.00","  0.00","  0.00","  0.00","  0.00"," 18.00","  0.00","  1.00","  0.00","  0.00","  3.00","  1.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  1.00"," 13.00","248.00","  1.00","  4.00","  2.00"," 40.00","  0.00","  0.00","  0.00","  0.00","  1.00","  2.00"," 17.00"," 75.00","  3.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 20.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  1.00","  0.00","  1.00"
NA,NA,NA," 55.32"," 21.00","  0.00"," 15.00","  0.00","  0.00"," 57.00","  0.00","  0.00","  1.00","  3.00"," 39.00","  0.00"," 40.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  2.00","  0.00","  0.00","  5.00","  1.00","  2.00","  0.00","  0.00","  0.00","  6.00","  0.00","  2.00"," 16.00","  5.00","  0.00","  0.00","  2.00","  8.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 15.00","  0.00","  0.00","  1.00","  0.00","  0.00","  1.00","  0.00","  3.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  7.00","791.00","  0.00","  2.00","  6.00"," 51.00","  1.00","  0.00","  0.00","  0.00","821.00","  0.00"," 19.00"," 41.00","  5.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  2.00","  1.00","  2.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA," 30.73","  5.00","  0.00","  6.00","  1.00","  0.00"," 78.00","  0.00","  0.00","  0.00","  0.00"," 12.00","  0.00"," 31.00","  0.00","  1.00","  0.00","  0.00","  2.00","  0.00","  0.00","  1.00","  0.00","  6.00","  0.00","  4.00","  0.00","  0.00","  0.00","  0.00","  6.00","  0.00","  2.00","  4.00","  4.00","  2.00","  0.00","  1.00","  5.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  4.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  1.00","  0.00","  2.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  6.00","211.00","  0.00","  2.00","  4.00"," 40.00","  0.00","  0.00","  0.00","  0.00"," 29.00","  0.00"," 50.00"," 42.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00"," 35.00","  0.00","  0.00","  0.00","  1.00","  0.00","  2.00","  0.00","  2.00","  0.00","  1.00","  1.00","  0.00","  0.00","  0.00","  2.00"
NA,NA,NA," 56.1"," 14.0","  1.0"," 17.0","  1.0","  2.0"," 67.0","  0.0","  1.0","  3.0","  0.0"," 26.0","  0.0"," 35.0","  1.0","  0.0","  0.0","  0.0","  3.0","  0.0","  0.0","  3.0","  0.0","  0.0","  0.0","  0.0","  1.0","  0.0","  0.0","  0.0","  2.0","  0.0","  1.0","  6.0","  4.0","  0.0","  0.0","  1.0","  5.0","  0.0","  0.0","  5.0","  0.0","  1.0","  0.0","  0.0","  0.0","  0.0","  9.0","  0.0","  0.0","  1.0","  0.0","  0.0","  4.0","  0.0","  1.0","  0.0","  0.0","  3.0","  0.0","  0.0","  2.0","  0.0","  0.0","  0.0"," 19.0","515.0","  0.0","  3.0","  3.0"," 26.0","  1.0","  0.0","  0.0","  0.0","865.0","  0.0"," 25.0"," 42.0","  9.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  1.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  1.0","  3.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0"
NA,NA,NA," 56.9","  3.0","  2.0","  2.0","  1.0","  0.0"," 52.0","  0.0","  0.0","  0.0","  0.0"," 58.0","  0.0"," 45.0","  2.0","  3.0","  0.0","  6.0","  0.0","  0.0","  0.0","  1.0","  0.0","  0.0","  1.0","  5.0","  1.0","  0.0","  0.0","  0.0","  1.0","  2.0","  2.0"," 41.0"," 10.0","  0.0","  0.0","  5.0","  2.0","  2.0","  2.0","  4.0","  1.0","  2.0","  0.0","  0.0","  0.0","  2.0","  3.0","  0.0","  0.0","  0.0","  0.0","  4.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  3.0","  0.0","  0.0","  0.0","  0.0","243.0","  0.0","  1.0","  2.0","106.0","  0.0","  0.0","  0.0","  0.0","286.0","  0.0"," 21.0"," 47.0","  3.0","  0.0","  0.0","  0.0","  0.0","  2.0","  0.0","  2.0","  0.0","  0.0"," 55.0","  0.0","  3.0","  0.0","  0.0","  0.0","  0.0","  1.0","  2.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  1.0"
