"Depth","Giesecke et al. 2014 (MADCAP) - Calibrated radiocarbon years BP","EPD - Radiocarbon years BP","Sample quantity","Acer","Alchemilla t.","Alnus","Amaranthaceae undif.","Ambrosia t.","Anagallis t.","Angelica archangelica-type","Angelica palustris-type","Angelica sylvestris","Anthemideae undif.","Apiaceae undif.","Apium t.","Arbutus","Artemisia","Asphodelus t.","Asteroideae undif.","Berula erecta","Betula","Brassicaceae","Buxus","Calluna","Campanulaceae","Cardueae undif.","Carum verticillatum","Caryophyllaceae undif.","Castanea","Centaurea","Cichorieae","Cicuta virosa","Cistaceae","Cornus","Corylus","Crassulaceae","Cupressaceae","Cuscuta","Cyperaceae","Dipsacaceae","Echium t.","Ephedra","Erica t.","Eucalyptus","Fabaceae Undif.","Faboideae Undif.","Fagus","Fallopia","Fern","Fern-Equisetophyta","Filipendula t.","Frangula","Fraxinus","Galium t.","Genisteae","Gentiana t.","Geranium","Halimium/Tuberaria","Hedera","HippophaÃ« rhamnoides","Hydrocotyle","Hypericum undif.","Ilex","IsoÃ«tes","Jasminum","Juglans","Lamiaceae undif.","Laserpitium","Linum t.","Lonicera","Lotus t.","Lycopodium spike...112","Lycopodium spike...113","Lysimachia","Lythrum","Menyanthes","Mercurialis","Morella","Musci","Myriophyllum alterniflorum t.","Myrtus","Nymphaea","Olea t.","Onagraceae","Papaver t.","Parnassia","Paronychieae","Pedicularis","Pentaglottis sempervirens","Petaloid monocot","Phillyrea","Physospermum cornubiense","Picea","Pinus undif.","Pistacia","Plantago","Plumbaginaceae","Poaceae","Poaceae (Cerealia-type)","Polygonum t.","Portulacaceae t.","Potamogeton","Potentilla t.","Prunus t.","Quercus undif.","Ranunculaceae undif.","Reseda/Sesamoides","Rhamnus","Rosa t.","Rosaceae undif.","Rumex t.","Salix","Sambucus","Sanguisorba t.","Saxifraga t.","Saxifragaceae","Scrophulariaceae undif.","Selinum carvifolia","Silaum silaus-type","Solanum","Sparganium","Spergularia t.","Spike tablets","Taxus","Thalictrum","Thymelaeaceae undif.","Trifolium t.","Trinia glauca-type","Typha","Ulmus t.","Urtica t.","Valeriana","Valerianella","Viburnum","Viola","Vitis","Zea"
"  52.5","1383/1326/1279","--/1414/--",NA,"0","0","11","0","0","0","0","0","0","3","18","1","1","1","2","5","0","321","1","0","2","2","1","1","3","3","5","4","0","1","0","1","12","0","0","89","0","0","0","88","0","0","1","0","0","25","0","0","3","0","8","17","1","0","2","0","0","0","3","1","0","0","0","0","0","0","0","0","81","11329","0","0","0","0","0","4","0","0","0","1","0","0","0","0","0","1","2","2","1","0","5","1","3","2","465","4","0","0","0","1","0","92","197","0","0","4","0","17","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  55.0","1393/1327/1274","--/1414/--",NA,"0","0","20","0","0","0","0","0","0","3","12","0","0","3","5","4","0","445","0","0","0","3","0","0","4","1","1","8","0","0","0","1","4","0","0","45","0","0","0","48","0","0","0","0","0","26","0","0","0","0","8","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83","11329","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","4","0","2","2","419","4","0","0","0","0","0","100","156","0","0","5","0","9","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  57.5","1404/1328/1269","--/1415/--",NA,"0","0","3","0","1","0","0","0","0","0","11","0","0","5","0","4","0","388","0","0","4","2","1","4","1","0","1","5","0","0","0","4","8","1","0","31","0","0","0","71","0","1","0","0","0","30","0","0","2","1","10","12","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","1","66","11329","0","0","0","0","0","4","0","0","0","2","0","0","0","3","0","0","1","2","0","0","7","0","5","2","530","9","0","0","1","3","0","97","190","0","0","0","1","13","4","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  60.0","1416/1345/1289","--/1433/--",NA,"0","0","9","0","0","0","0","0","0","1","7","0","0","0","2","1","0","531","0","0","0","1","0","0","2","3","1","6","1","0","0","0","2","0","0","13","0","0","1","54","0","0","0","0","0","14","0","0","0","0","7","9","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","169","11329","0","0","0","0","0","5","0","0","0","1","0","0","0","0","0","0","4","0","0","0","3","0","3","1","272","1","1","0","0","1","0","99","142","0","0","3","0","6","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  62.5","1429/1362/1306","--/1451/--",NA,"0","0","6","1","0","0","0","0","0","0","4","0","0","3","1","3","0","351","1","0","11","0","0","2","4","1","1","4","0","0","0","1","3","1","0","43","0","0","0","97","0","1","0","0","0","18","0","0","0","0","12","13","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","84","11329","0","0","0","0","0","6","0","0","0","2","0","0","0","0","0","0","1","2","2","0","7","0","4","1","394","2","0","0","0","7","0","129","429","0","0","1","0","13","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"  65.0","1444/1379/1323","--/1469/--",NA,"0","0","5","0","0","0","0","0","0","0","13","0","0","10","4","2","0","77","0","0","0","1","3","0","2","1","2","8","0","0","0","0","8","0","0","1","0","0","0","69","0","0","0","0","0","27","0","0","0","0","4","9","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","106","11329","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","1","0","0","0","3","0","3","4","646","3","1","0","0","2","0","72","220","0","0","2","0","18","5","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"  67.5","1460/1396/1335","--/1487/--",NA,"0","0","6","1","0","0","0","0","0","3","27","0","0","3","3","1","0","176","1","0","8","1","1","0","4","2","0","4","0","0","0","1","10","1","0","5","0","1","0","115","0","0","0","0","0","25","0","0","0","0","12","41","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","74","11329","0","0","0","0","0","4","0","0","0","2","0","0","0","0","0","0","2","2","0","0","9","0","10","4","605","3","0","0","0","4","0","62","204","0","0","1","0","12","4","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"  70.0","1475/1413/1346","--/1505/--",NA,"0","0","8","1","0","0","1","0","0","5","6","0","0","2","1","8","0","307","1","0","0","0","1","1","5","4","0","7","0","0","1","2","13","0","0","11","0","0","0","46","0","0","0","0","0","15","0","0","3","0","10","13","2","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","61","11329","0","0","0","0","0","5","0","0","0","2","0","0","0","0","0","0","5","2","0","0","3","0","1","1","336","4","0","0","0","1","0","75","103","0","0","4","1","9","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"  72.5","1491/1430/1358","--/1523/--",NA,"0","0","5","0","0","0","0","0","0","2","24","0","0","1","6","6","0","450","3","0","4","5","1","0","4","1","4","5","1","1","0","3","11","0","0","25","0","0","0","94","0","0","0","0","0","37","0","0","0","2","30","17","25","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","54","11329","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","1","6","2","4","0","2","0","3","2","454","19","0","0","0","4","0","113","198","0","0","1","0","27","2","0","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"  75.0","1512/1447/1371","--/1542/--",NA,"0","0","8","3","0","0","0","0","0","2","14","0","0","4","2","7","0","264","1","0","0","0","0","1","2","6","0","4","0","0","0","3","4","0","0","9","0","0","0","69","0","0","0","0","0","12","0","0","0","1","17","9","2","0","5","0","0","0","0","1","0","0","0","0","1","0","0","0","98","11329","0","1","0","0","0","2","0","0","0","2","0","0","0","0","0","0","3","0","0","0","3","1","3","0","360","5","0","0","0","3","0","95","232","0","0","4","2","18","3","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"  77.5","1532/1464/1378","--/1560/--",NA,"0","0","12","0","0","0","0","0","0","2","18","0","0","8","3","5","0","377","2","0","8","5","0","3","2","0","2","3","0","1","0","1","6","1","0","22","0","0","0","120","0","0","0","0","0","18","0","0","1","1","22","11","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","99","11329","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","3","2","0","0","1","0","1","0","705","6","0","0","0","9","0","119","200","0","0","1","0","19","8","0","0","0","2","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"  80.0","1575/1481/1388","--/1578/--",NA,"0","0","9","2","0","0","0","0","0","0","11","0","0","2","3","9","0","214","0","0","0","0","0","0","2","0","0","3","0","0","0","0","10","0","0","31","0","0","0","67","0","0","0","0","0","18","0","0","0","3","7","18","3","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","83","11329","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","2","1","0","0","3","0","3","0","330","0","0","0","0","1","0","84","101","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"  82.5","1604/1498/1395","--/1596/--",NA,"0","0","7","0","0","0","0","0","0","2","11","0","0","2","0","0","0","93","1","0","4","2","0","1","2","1","1","3","0","0","0","1","4","0","0","7","0","0","0","100","0","0","0","0","0","20","0","0","0","0","11","21","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","47","11329","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","3","0","0","2","0","7","1","470","1","0","0","0","3","0","51","160","0","0","0","1","24","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  85.0","1632/1515/1402","--/1614/--",NA,"0","0","9","0","0","0","0","0","0","2","20","0","0","5","4","6","0","316","3","0","0","7","2","0","7","4","0","12","0","0","0","2","19","0","0","2","0","1","0","87","0","0","0","0","0","38","0","0","0","3","12","62","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","138","11329","0","1","0","0","0","4","0","0","0","4","1","0","0","0","0","0","3","1","0","0","5","0","6","0","832","7","0","0","0","1","0","99","198","0","0","2","2","34","3","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0"
"  87.5","1660/1532/1409","--/1632/--",NA,"0","0","13","0","0","0","0","0","0","3","22","0","0","4","8","2","0","254","3","0","6","9","0","0","8","0","2","6","0","1","0","0","9","0","0","5","0","0","0","131","0","2","0","0","0","31","0","0","1","0","21","39","2","0","2","0","0","0","2","3","0","0","0","0","0","0","0","0","75","11329","0","1","0","0","0","3","0","0","0","2","0","0","0","0","0","1","9","4","0","0","13","0","2","5","573","7","0","0","2","1","0","75","298","0","0","1","0","25","6","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  90.0","1687/1548/1416","--/1650/--",NA,"0","0","12","1","0","0","0","0","0","7","16","0","0","4","0","1","0","237","1","0","0","2","2","0","5","0","0","4","0","0","0","0","15","0","0","4","0","0","0","88","0","0","0","0","0","12","0","0","0","0","21","3","2","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","113","11329","0","1","0","0","0","3","0","0","0","1","1","0","0","0","0","0","4","0","0","0","8","0","1","1","451","2","0","0","0","0","0","62","186","0","0","5","2","28","10","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"  92.5","1753/1640/1522","--/1724/--",NA,"0","0","15","1","0","0","0","0","0","2","26","0","0","0","6","3","0","161","2","0","3","7","0","0","5","1","2","6","0","1","0","1","15","0","0","13","0","0","0","152","0","1","0","0","0","33","0","0","1","1","11","23","5","0","0","0","0","0","1","1","0","0","0","3","0","0","0","0","79","11329","0","0","0","0","0","6","0","0","0","1","0","0","0","1","0","0","1","3","0","0","16","0","4","2","1177","6","0","0","0","15","0","119","286","0","0","2","0","39","9","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","4","0"
"  95.0","1821/1732/1623","--/1799/--",NA,"0","0","16","0","0","0","0","0","0","0","10","0","0","5","4","7","0","52","0","0","0","1","0","0","4","4","0","8","1","0","0","1","15","0","0","3","0","0","0","123","0","0","0","0","0","14","0","0","0","4","16","34","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","127","11329","0","0","0","0","0","4","0","0","0","0","0","0","0","1","0","0","2","3","0","0","10","0","8","1","1272","8","0","0","0","3","0","120","297","0","0","5","3","23","5","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"  97.5","1914/1824/1720","--/1873/--",NA,"0","0","9","4","0","0","0","0","0","3","14","0","0","4","0","3","0","24","1","0","3","2","0","0","2","2","0","4","0","0","0","1","10","0","0","8","0","0","0","133","0","0","0","0","0","20","0","0","0","1","8","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61","11329","0","0","0","0","0","2","0","0","0","1","1","0","0","1","0","0","4","4","0","0","9","0","3","1","557","1","1","0","0","1","0","66","381","0","0","0","0","17","2","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
" 100.0","2011/1916/1804","--/1947/--",NA,"0","0","10","1","0","0","0","0","0","2","19","0","0","2","2","4","0","45","0","0","0","1","2","0","8","3","0","9","0","0","0","0","10","0","0","7","0","0","0","128","0","1","0","0","0","28","0","0","0","1","11","22","0","0","1","0","0","0","0","2","0","0","0","2","0","0","0","0","119","11329","0","2","0","0","0","7","0","0","0","2","0","0","0","0","0","0","2","2","0","0","12","0","4","0","729","8","0","0","0","2","0","75","53","0","0","9","0","32","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
" 102.5","2114/2008/1882","--/2021/--",NA,"0","0","14","1","0","0","0","0","0","1","20","0","0","1","2","2","0","41","2","0","7","5","1","0","2","1","3","6","0","0","0","2","20","1","0","4","0","0","0","186","0","0","1","0","0","27","0","0","0","0","8","25","0","0","2","1","0","0","2","2","0","0","0","0","0","0","0","0","67","11329","0","0","2","0","0","7","0","0","0","2","0","0","0","0","0","0","5","1","0","0","9","0","2","4","871","1","0","0","0","4","0","111","127","0","0","1","0","53","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
" 105.0","2222/2100/1956","--/2096/--",NA,"0","0","12","1","0","0","0","0","1","1","9","0","0","4","0","4","0","36","0","0","0","2","2","0","1","5","0","7","0","0","0","4","4","0","0","2","0","0","0","122","0","0","0","0","0","19","0","0","0","2","9","44","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","100","11329","0","0","0","0","0","10","0","0","0","3","0","0","0","0","0","0","4","3","0","0","10","0","4","3","740","3","0","0","0","2","0","103","94","0","0","3","1","32","2","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
" 107.5","2332/2192/2026","--/2170/--",NA,"0","0","6","1","0","0","0","0","0","9","36","0","0","1","1","0","0","67","1","0","2","1","1","0","5","0","0","13","0","1","0","1","9","2","0","0","0","0","0","187","0","0","0","0","0","23","0","0","1","0","12","26","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","48","11329","0","0","0","0","0","7","0","0","0","2","0","0","0","0","0","0","7","2","0","0","13","0","3","0","1108","2","1","0","0","2","0","98","53","0","0","1","0","83","2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
" 110.0","2377/2252/2108","--/2221/--",NA,"0","0","4","0","0","0","0","0","0","4","20","0","0","2","1","10","0","79","1","0","0","1","0","0","3","0","3","17","0","0","0","3","8","0","0","2","1","0","0","112","0","0","0","0","0","12","0","0","0","0","9","13","0","0","2","0","0","0","0","5","0","0","0","1","0","0","0","0","91","11329","0","0","0","0","0","6","0","0","0","2","0","0","0","0","0","0","11","5","0","0","12","0","3","4","560","3","0","0","0","0","0","81","25","0","0","6","1","69","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","3","0"
" 112.5","2429/2313/2185","--/2271/--",NA,"0","0","6","1","0","0","0","0","0","6","39","0","0","2","3","1","0","62","3","0","1","4","3","0","10","0","0","17","0","0","0","0","16","0","0","1","0","0","0","189","0","0","0","0","0","24","0","0","0","0","7","28","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","54","11329","0","0","0","0","0","7","0","0","0","1","0","0","0","0","0","0","5","2","0","0","11","0","4","1","1111","3","0","0","0","1","0","106","93","0","0","2","1","76","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 115.0","2487/2373/2259","--/2322/--",NA,"0","0","6","4","0","0","0","0","0","2","22","0","0","2","3","9","0","65","0","0","0","2","2","0","11","1","1","21","0","0","0","3","3","0","0","3","0","1","0","290","0","0","0","0","0","12","0","0","0","0","7","5","1","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","72","11329","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","2","0","0","0","9","0","5","4","869","1","0","0","0","2","0","213","34","0","0","4","3","30","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
" 117.5","2547/2434/2329","--/2373/--",NA,"0","0","12","0","0","0","0","0","0","2","27","0","0","3","1","1","0","92","1","0","2","5","0","0","7","0","1","12","0","1","0","2","16","1","0","2","0","0","0","118","0","0","2","0","0","28","0","0","1","0","15","24","0","0","1","0","0","0","2","1","0","0","0","0","0","0","0","0","63","11329","0","1","0","0","0","6","0","0","0","2","0","0","0","1","0","0","7","2","0","0","18","0","3","1","1175","6","0","0","0","1","0","114","112","0","0","0","0","68","2","0","0","0","1","0","0","0","1","0","2","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
" 120.0","2608/2495/2393","--/2424/--",NA,"0","0","15","1","0","0","0","0","0","0","20","0","0","2","1","11","0","56","1","0","0","0","6","0","5","0","0","16","0","0","0","1","2","0","0","3","1","0","0","125","0","0","0","0","0","11","0","0","0","1","16","5","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","113","11329","0","0","0","0","0","16","0","0","0","3","0","0","0","0","0","0","5","0","0","0","8","0","12","5","715","9","0","0","2","0","0","97","84","0","0","6","0","41","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
" 122.5","2673/2555/2451","--/2474/--",NA,"0","0","13","0","0","0","0","0","0","2","44","0","1","2","6","3","0","114","1","0","1","5","2","0","10","0","5","20","0","0","0","0","19","1","0","1","0","0","0","178","0","0","1","0","0","15","0","0","3","0","8","21","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","87","11329","0","0","0","0","0","6","0","0","0","1","0","0","0","0","1","0","11","0","0","0","12","0","5","2","841","5","0","0","0","4","0","97","49","0","0","1","0","150","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","2","1","0","0","0","0","2","0"
" 125.0","2750/2616/2490","--/2525/--",NA,"0","0","4","0","0","0","0","0","0","1","24","0","0","0","1","4","0","99","1","0","0","1","1","0","4","0","3","16","0","0","0","1","6","0","0","2","0","0","0","125","0","0","0","0","0","17","0","0","0","0","6","18","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","70","11329","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","3","0","0","0","11","0","1","4","536","3","0","0","0","4","0","73","15","0","0","3","0","66","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
" 127.5","2753/2634/2524","--/2539/--",NA,"0","0","5","1","0","0","0","0","0","1","39","0","0","2","0","1","0","145","3","0","3","5","2","0","8","0","0","14","0","0","0","0","19","2","0","3","0","0","0","160","0","0","1","0","0","16","0","0","0","1","4","29","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","46","11329","0","1","0","0","0","8","0","0","0","0","0","0","0","0","0","0","7","1","0","0","10","0","5","5","802","1","0","0","0","2","0","102","42","0","0","0","0","49","4","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 130.0","2757/2652/2558","--/2554/--",NA,"0","0","14","0","0","0","2","0","0","1","25","0","0","3","0","7","1","174","0","0","0","0","3","0","6","0","2","12","0","0","0","1","4","0","0","5","0","0","0","146","0","0","0","0","0","32","0","0","0","0","8","35","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","95","11329","0","8","0","0","0","14","0","0","0","1","0","0","0","0","0","0","7","5","0","0","14","0","2","4","1225","8","0","0","0","2","0","139","70","0","0","5","0","32","7","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
" 132.5","2769/2670/2584","--/2568/--",NA,"0","0","6","2","0","0","0","0","0","2","45","0","0","3","1","1","0","137","8","0","2","3","1","0","1","0","2","6","0","0","0","0","16","2","0","6","1","0","0","130","0","0","0","0","0","22","0","0","1","0","9","19","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","49","11329","0","5","0","0","0","14","0","0","0","0","0","0","0","0","0","0","9","4","0","0","14","1","0","5","840","3","1","0","0","9","0","112","73","0","0","2","0","48","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
