"age_Calibrated_radiocarbon_years_BP","ageolder_BP","ageyounger_BP","depth","Abies","Acanthus","Acer","Aizoaceae t.","Alchemilla t.","Alismataceae","Alnus","Amaranthaceae undif.","Ambrosia t.","Anagallis t.","Anthoceros t.","Apiaceae undif.","Araceae","Arbutus","Artemisia","Asphodelus/Asphodeline","Asteroideae undif.","Atropa-type","Berberis-type","Betula","Betulaceae undif.","Brassicaceae","Bryonia","Buxus","Callitriche","Campanulaceae","Cannabaceae undif.","Cardueae undif.","Carya","Caryophyllaceae undif.","Castanea","Cedrus","Centaurea","Ceratonia","Cercis","Cichorieae","Cistaceae","Convolvulaceae","Corylus","Crassulaceae","Cryptogramma-type","Cupressaceae","Cuscuta","Cyclamen","Cyperaceae","Dioscorea","Dipsacaceae","Echium t.","Ephedra","Erica t.","Eucalyptus","Euphorbia t.","Fabaceae Undif.","Fagus","Fern","Ficus","Fraxinus","Fumaria","Galium t.","Genisteae","Gentiana t.","Geranium","Hedera","Hypecoum","Hypericum undif.","Indeterminable","IsoÃ«tes","Juglans","Juncaceae","Lamiaceae undif.","Lavatera","Lemnaceae","Linum t.","Lotus t.","Lycopodium spike","Lythrum","Matthiola","Mercurialis","Morus","Myriophyllum spicatum/verticillatum t.","Myrtus","Nerium","Olea t.","Onagraceae","Ononis t.","Oxalis","Paeonia","Papaver t.","Persicaria t.","Petaloid monocot","Phillyrea","Pilularia","Pinus undif.","Pistacia","Plantago","Platanus","Poaceae","Poaceae (Cerealia-type)","Polygonum t.","Polypodium-type","Populus","Potamogeton","Potentilla t.","Primula","Prunus t.","Pteridophyta (monolete)","Punica granatum","Quercus deciduous","Quercus evergreen","Quercus undif.","Ranunculaceae undif.","Rhamnus","Ribes","Riccia-type","Rosa t.","Rosaceae undif.","Rumex subg. Emex","Rumex t.","Ruppia","Salix","Sambucus","Sarcopoterium","Saxifragaceae","Scrophulariaceae undif.","Secale","Smilax","Solanum","Spergularia t.","Sphagnum-type","Styrax","Tamarix","Taxus","Thalictrum","Theligonum","Thymelaeaceae undif.","Tilia","Trifolium t.","Typha","Ulmus t.","Urtica t.","Utricularia","Valeriana t.","Viburnum","Vicia/Lathyrus","Vitex","Vitis"
"2337.0",NA,NA," 327.7","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","  13.0","   0.0","   0.0","   8.0","   1.0","   5.0","   0.0","   0.0","   0.0","   1.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   0.0","   6.0","   0.0","   1.0","   0.0","   0.0","  10.0","   0.0","   0.0","   2.0","   0.0","   1.0","   0.0","  15.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   7.0","   0.0","   0.0","   0.0","   9.0","   0.0","   0.0","   0.0","   0.0"," 673.0","   0.0","   0.0","  12.0","   0.0","   4.0","   0.0","   0.0","  98.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   1.0","  22.0","  13.0","   2.0","  53.0","   5.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   1.0","   0.0","  31.0","  74.0","   5.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   1.0","  10.0","   0.0","   1.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","  16.0"
"2349.0",NA,NA," 336.2","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   8.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   9.0","   0.0","   6.0","   0.0","   0.0","   0.0","   2.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","  20.0","   1.0","   0.0","   2.0","   1.0","   0.0","   1.0","   0.0","   0.0","  10.0","   0.0","   1.0","   0.0","   0.0","  14.0","   0.0","   1.0","   0.0","   0.0","   4.0","   0.0","  23.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  10.0","   3.0","   0.0","   0.0","  16.0","   0.0","   0.0","   0.0","   0.0","1725.0","   0.0","   0.0","   6.0","   0.0","   1.0","   0.0","   0.0","  97.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   7.0","   0.0","   4.0","  22.0","  13.0","   5.0","  57.0","   4.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   4.0","   0.0","  25.0","  67.0","   3.0","   1.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   7.0","   0.0","   0.0","   0.0","  12.0","   1.0","   1.0","   3.0","   1.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","  15.0"
"2355.0",NA,NA," 340.6","   1.0","   0.0","   1.0","   0.0","   0.0","   0.0","   3.0","   1.0","   1.0","   0.0","   0.0","   8.0","   0.0","   0.0","   8.0","   1.0","   7.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   7.0","   1.0","   0.0","   2.0","   0.0","   0.0","   2.0","   0.0","   0.0","   5.0","   0.0","   1.0","   0.0","   0.0","  11.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","  23.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","  10.0","   1.0","   0.0","   0.0","   7.0","   0.0","   0.0","   0.0","   2.0"," 929.0","   0.0","   0.0","  13.0","   0.0","   2.0","   0.0","   0.0"," 101.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   6.0","   0.0","   5.0","  37.0","  12.0","   1.0","  47.0","   3.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   1.0","   2.0","   0.0","  18.0","  61.0","   4.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   7.0","   0.0","   1.0","   0.0","   7.0","   0.0","   1.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   1.0","   0.0","   0.0","   0.0","   2.0","   6.0","  21.0"
"2414.0",NA,NA," 399.2","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   1.0","   8.0","   0.0","   0.0","  12.0","   2.0","   7.0","   0.0","   0.0","   1.0","   4.0","   3.0","   0.0","   0.0","   1.0","   0.0","   0.0","   7.0","   0.0","   5.0","   0.0","   0.0","   4.0","   0.0","   0.0","  14.0","   1.0","   0.0","   1.0","   0.0","   0.0","   4.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   0.0","  11.0","   0.0","   2.0","   5.0","   1.0","   3.0","   0.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  11.0","   2.0","   0.0","   0.0","   9.0","   0.0","   0.0","   0.0","   0.0"," 567.0","   0.0","   0.0","  10.0","   0.0","   3.0","   0.0","   0.0","  30.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   4.0","  29.0","   4.0","   3.0","  46.0","   6.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","  54.0","  74.0","  10.0","   1.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","  20.0","   0.0","   0.0","   0.0","   2.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   1.0","   0.0","   0.0","   0.0","   0.0","   4.0","  21.0"
"2455",NA,NA," 454","   0","   0","   0","   0","   0","   0","   0","  11","   0","   0","   5","  15","   0","   0","   9","   1","   8","   0","   0","   0","   1","   1","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   1","   0","   0","  35","   3","   0","   0","   1","   0","   2","   0","   0","   7","   0","   1","   0","   1","   9","   0","   1","   2","   0","  12","   0","   5","   0","   0","   2","   0","   0","   0","   0","   0","  21","   5","   0","   0","  15","   0","   0","   0","   0"," 833","   0","   0","   2","   0","   5","   0","   0","  27","   0","   2","   0","   1","   0","   0","   0","   5","   0","   7","  23","   1","   1","  35","   4","   0","   0","   0","   0","   0","   0","   2","   8","   0","  48","  58","   5","   2","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   5","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   1","   0","   0","   1","   0","   3","   1","   0","   0","   0","   1","   1","  14"
"2478.0",NA,NA," 484.8","   0.0","   0.0","   0.0","   0.0","   3.0","   2.0","   0.0","  16.0","   0.0","   0.0","   1.0","  19.0","   0.0","   0.0","   6.0","   1.0","   7.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0","  25.0","   3.0","   0.0","   2.0","   0.0","   0.0","   7.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","  13.0","   0.0","   0.0","   1.0","   1.0","   6.0","   0.0","   7.0","   0.0","   1.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","  10.0","   0.0","   0.0","   0.0","  13.0","   0.0","   0.0","   0.0","   1.0"," 600.0","   0.0","   0.0","  14.0","   0.0","   5.0","   0.0","   0.0","  25.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","  15.0","  24.0","  12.0","   0.0","  41.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   1.0","   6.0","   0.0","  56.0","  96.0","   5.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","  11.0","   0.0","   2.0","   2.0","   0.0","   0.0","   2.0","   0.0","   1.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","  12.0","  23.0"
"2502.0",NA,NA," 509.6","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   1.0","  11.0","   0.0","   0.0","   1.0","  10.0","   0.0","   0.0","   7.0","   2.0","   5.0","   0.0","   1.0","   4.0","   2.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   0.0","   1.0","   0.0","   0.0","   2.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   1.0","   8.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   7.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","  18.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   0.0"," 590.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   0.0","  23.0","   0.0","   3.0","   0.0","   0.0","   2.0","   0.0","   2.0","  11.0","   0.0","   7.0","  31.0","   5.0","   0.0","  44.0","   4.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","  62.0"," 149.0","  31.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   0.0","   1.0","   9.0","   0.0","   6.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   2.0","   0.0","   0.0","   0.0","   0.0","  12.0","  31.0"
"2531.0",NA,NA," 534.6","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   7.0","   0.0","   0.0","   1.0","  12.0","   0.0","   0.0","   7.0","   0.0","   6.0","   0.0","   2.0","   0.0","   1.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   2.0","   0.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0","   2.0","   0.0","   1.0","   0.0","   0.0","  11.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","  15.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","  11.0","   1.0","   0.0","   0.0","   7.0","   0.0","   0.0","   0.0","   3.0"," 440.0","   0.0","   0.0","   9.0","   0.0","   0.0","   0.0","   0.0","  12.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   4.0","  19.0","   5.0","   1.0","  42.0","   1.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   2.0","   0.0","  95.0"," 118.0","   0.0","   2.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   2.0","   0.0","  10.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","   1.0","   3.0","   0.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   3.0","  16.0"
"2561.0",NA,NA," 555.6","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","  13.0","   0.0","   0.0","   3.0","  16.0","   0.0","   0.0","   3.0","   2.0","   6.0","   0.0","   0.0","   0.0","   2.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","  11.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  33.0","   8.0","   0.0","   0.0","   3.0","   0.0","   1.0","   0.0","   0.0","   9.0","   0.0","   0.0","   0.0","   1.0","   5.0","   0.0","   1.0","   1.0","   0.0","   4.0","   0.0","   9.0","   0.0","   2.0","   0.0","   1.0","   0.0","   6.0","   0.0","   0.0","  22.0","   1.0","   0.0","   3.0","  18.0","   0.0","   0.0","   0.0","   0.0"," 883.0","   0.0","   0.0","   7.0","   0.0","   7.0","   1.0","   0.0","   9.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   5.0","  10.0","   0.0","   5.0","  17.0","   3.0","   0.0","  19.0","   3.0","   1.0","   0.0","   1.0","   0.0","   0.0","   2.0","   0.0","   7.0","   0.0","  67.0","  66.0","  12.0","   3.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   9.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   2.0","   0.0","   0.0","   3.0","   0.0","   1.0","  11.0"
"2588.0",NA,NA," 571.1","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   9.0","   0.0","   0.0","   0.0","  23.0","   0.0","   0.0","   8.0","   1.0","   4.0","   0.0","   0.0","   0.0","   5.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0","  22.0","   1.0","   0.0","   0.0","   2.0","   0.0","   2.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   1.0","   7.0","   0.0","   0.0","   3.0","   1.0","   6.0","   0.0","  12.0","   0.0","   1.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","  10.0","   3.0","   0.0","   0.0","   6.0","   0.0","   1.0","   0.0","   2.0"," 960.0","   0.0","   0.0","   7.0","   0.0","   6.0","   0.0","   0.0","  30.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   5.0","   0.0","   3.0","  25.0","   2.0","   1.0","  63.0","   2.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   1.0","   1.0","   0.0","  51.0","  86.0","  15.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   5.0","   0.0","   1.0","   1.0","   1.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   3.0","   2.0","   0.0","   0.0","   1.0","   0.0","   2.0","   3.0","   0.0","   0.0","   0.0","   0.0","   4.0","  26.0"
"2623.0",NA,NA," 588.6","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   3.0","  11.0","   0.0","   0.0","   1.0","  13.0","   0.0","   0.0","   4.0","   1.0","   6.0","   0.0","   0.0","   0.0","   1.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","  13.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","  10.0","   0.0","   0.0","   0.0","   1.0","  13.0","   0.0","   0.0","   2.0","   0.0","   2.0","   0.0","  12.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   8.0","   1.0","   0.0","   0.0","  21.0","   0.0","   0.0","   0.0","   1.0"," 863.0","   0.0","   0.0","  13.0","   0.0","   2.0","   0.0","   0.0","  24.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   2.0","  10.0","   0.0","   5.0","  31.0","   6.0","   2.0","  55.0","   1.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   1.0","   0.0","  33.0","  60.0","  28.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","  17.0"
"2658.0",NA,NA," 603.6","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   9.0","   1.0","   0.0","   0.0","  11.0","   0.0","   0.0","   5.0","   2.0","   6.0","   0.0","   0.0","   0.0","   1.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   9.0","   1.0","   0.0","   1.0","   0.0","   0.0","   3.0","   0.0","   0.0","   4.0","   0.0","   1.0","   0.0","   1.0","   9.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","  12.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   8.0","   2.0","   0.0","   0.0","  16.0","   0.0","   0.0","   0.0","   0.0"," 351.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","  25.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   6.0","  22.0","   2.0","   1.0","  28.0","   4.0","   0.0","   1.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","  52.0","  92.0","  19.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   5.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   1.0","   0.0","   0.0","   0.0","   2.0","   2.0","   0.0","   0.0","   0.0","   0.0","   1.0","  23.0"
"2721.0",NA,NA," 626.2","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   2.0","  18.0","   0.0","   0.0","   3.0","  19.0","   0.0","   0.0","   6.0","   0.0","  14.0","   0.0","   0.0","   2.0","   2.0","  16.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  16.0","   7.0","   0.0","   0.0","   0.0","   0.0","   9.0","   0.0","   0.0","   9.0","   0.0","   0.0","   0.0","   0.0","  39.0","   0.0","   0.0","   3.0","   0.0","   5.0","   0.0","  11.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","  38.0","   0.0","   0.0","   0.0","   2.0"," 734.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","  19.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   2.0","   0.0","  13.0","  39.0","   7.0","   0.0","  46.0","   5.0","   0.0","   6.0","   0.0","   4.0","   0.0","   0.0","   1.0","   6.0","   0.0","  51.0","  92.0","   2.0","   8.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   7.0","   0.0","   0.0","   0.0","  16.0","   1.0","  10.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   7.0","   0.0","   0.0","   0.0","   0.0","   0.0","  20.0"
"2746.0",NA,NA," 634.3","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","  10.0","   0.0","   0.0","   1.0","   9.0","   0.0","   0.0","   9.0","   1.0","   6.0","   0.0","   0.0","   0.0","   1.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","  15.0","   1.0","   0.0","   2.0","   0.0","   0.0","   3.0","   0.0","   0.0","   7.0","   0.0","   1.0","   1.0","   0.0","   3.0","   0.0","   0.0","   2.0","   0.0","   7.0","   0.0","   9.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   1.0","  15.0","   2.0","   0.0","   0.0","  11.0","   0.0","   0.0","   0.0","   0.0"," 748.0","   0.0","   0.0","   4.0","   0.0","   5.0","   0.0","   0.0","  15.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   8.0","   0.0","   7.0","  40.0","   6.0","   1.0","  73.0","   6.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  43.0"," 107.0","  19.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   7.0","   0.0","   0.0","   1.0","   7.0","   1.0","   1.0","   2.0","   0.0","   1.0","   3.0","   0.0","   0.0","   0.0","   0.0","   5.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   5.0","  16.0"
"2782.0",NA,NA," 643.8","   0.0","   1.0","   0.0","   0.0","   0.0","   1.0","   0.0","   8.0","   1.0","   0.0","   1.0","   8.0","   0.0","   0.0","  11.0","   2.0","   7.0","   0.0","   1.0","   0.0","   2.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   7.0","   0.0","   0.0","   0.0","   1.0","   1.0","   5.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","  13.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","  11.0","   0.0","   0.0","   3.0","   2.0","   0.0","   2.0","   0.0","   1.0","  13.0","   1.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   1.0"," 534.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","  16.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   8.0","   0.0","   7.0","  18.0","   9.0","   1.0","  47.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","  93.0"," 142.0","  13.0","   2.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   2.0","   0.0","   1.0","   0.0","   8.0","   1.0","   1.0","   2.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","  35.0"
"2868.0",NA,NA," 658.3","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","  12.0","   0.0","   0.0","   2.0","  12.0","   0.0","   0.0","   6.0","   0.0","   6.0","   0.0","   0.0","   1.0","   1.0","  18.0","   0.0","   0.0","   0.0","   0.0","   0.0","   9.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","  15.0","  11.0","   0.0","   0.0","   0.0","   0.0","   9.0","   0.0","   0.0","  11.0","   0.0","   0.0","   0.0","   0.0","  13.0","   0.0","   1.0","   3.0","   0.0","   2.0","   0.0","   5.0","   0.0","   1.0","   1.0","   1.0","   0.0","   2.0","   0.0","   1.0","   8.0","   0.0","   0.0","   0.0","   9.0","   0.0","   0.0","   0.0","   1.0"," 854.0","   0.0","   0.0","   9.0","   0.0","   2.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   3.0","   0.0","   6.0","  23.0","   9.0","   0.0","  65.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   2.0","   0.0","  78.0","  91.0","  11.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   6.0","   1.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   3.0","   0.0","   0.0","   2.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   1.0","   1.0","  21.0"
"2943.0",NA,NA," 667.8","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   1.0","   7.0","   0.0","   0.0","   0.0","  19.0","   0.0","   0.0","   8.0","   1.0","   6.0","   0.0","   0.0","   1.0","   1.0","  23.0","   0.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   5.0","   0.0","   0.0","   1.0","   0.0","   3.0","   0.0","   0.0","  14.0","   0.0","   0.0","   0.0","   0.0","  15.0","   0.0","   0.0","   2.0","   0.0","   4.0","   0.0","  24.0","   0.0","   1.0","   0.0","   3.0","   0.0","   3.0","   0.0","   0.0","  20.0","   0.0","   0.0","   0.0","   7.0","   0.0","   0.0","   0.0","   0.0"," 778.0","   0.0","   2.0","   4.0","   0.0","   0.0","   0.0","   0.0","  24.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   7.0","   0.0","   5.0","  21.0","  11.0","   1.0","  59.0","   4.0","   1.0","   0.0","   0.0","   1.0","   1.0","   0.0","   1.0","   1.0","   0.0","  89.0","  62.0","   4.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   7.0","   0.0","   2.0","   5.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   1.0","   0.0","   0.0","   1.0","   0.0","   9.0","   1.0","   0.0","   0.0","   0.0","   0.0","  11.0","  19.0"
