"age_Calibrated_radiocarbon_years_BP","ageolder_BP","ageyounger_BP","depth","Acer","Algae","Alismataceae","Alnus","Amaranthaceae undif.","Ambrosia t.","Anagallis t.","Anthemideae undif.","Apiaceae undif.","Artemisia","Asteroideae undif.","Betula","Brassicaceae","Buxus","Campanulaceae","Caryophyllaceae undif.","Cedrus","Centaurea","Cichorieae","Cistaceae","Convolvulaceae","Corylus","Cupressaceae","Cyperaceae","Dipsacaceae","Echium t.","Ephedra","Erica t.","Euphorbia t.","Fabaceae Undif.","Faboideae Undif.","Fern","Fern-Equisetophyta","Fern-Lycopodiaceae","Filipendula t.","Fraxinus","Galium t.","Genisteae","Geranium","Hedera","Ilex","Indeterminable","Juglans","Lamiaceae undif.","Linum t.","Lotus t.","Myriophyllum undif.","Olea t.","Ononis t.","Petaloid monocot","Phillyrea","Pinus undif.","Pistacia","Plantago","Poaceae","Poaceae (>50 Âµm)","Potamogeton","Potentilla t.","Primulaceae undif.","Quercus deciduous","Quercus evergreen","Quercus subgen. Cerris","Ranunculaceae undif.","Rhamnus","Rhus coriaria","Rosa t.","Rosaceae undif.","Rumex t.","Salix","Sanguisorba t.","Saxifragaceae","Scrophulariaceae undif.","Thalictrum","Tilia","Trifolium t.","Typha","Urtica t.","Vitis"
"6790.9",NA,NA,"1316.3","   2.0"," 201.0","   1.0","   0.0","   5.0","   0.0","   0.0","   1.0","   2.0","  30.0","   1.0","   0.0","   3.0","   0.0","   0.0","   4.0","  12.0","   0.0","   1.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   7.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","   3.0","   6.0","   0.0","   0.0","  14.0","   1.0","   2.0","   6.0","  54.0","   2.0","   0.0","   0.0","   0.0","  13.0"," 155.0","   3.0","   2.0","   0.0","   0.0","   0.0","   0.0","   5.0","   1.0","   0.0","   0.0","   1.0","   3.0","   0.0","   0.0","   2.0","   0.0","   0.0"
"6936.4",NA,NA,"1326.5","   0.0"," 219.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   5.0","  33.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   9.0","   0.0","   1.0","   1.0","   0.0","   0.0","   4.0","   5.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   6.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","  13.0","   0.0","   0.0","  21.0","   1.0","   7.0","   4.0","  46.0","   3.0","   0.0","   0.0","   0.0","  12.0"," 117.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","  15.0","   1.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   2.0","   1.0","   0.0"
"7082.0",NA,NA,"1336.5","   5.0"," 208.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   2.0","  39.0","   0.0","   0.0","   2.0","   0.0","   0.0","   2.0","   5.0","   0.0","   0.0","   1.0","   0.0","   0.0","   5.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   7.0","   0.0","   0.0","   9.0","   1.0","   8.0","   1.0","  45.0","   2.0","   0.0","   0.0","   0.0","  19.0"," 132.0","   2.0","   3.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0"
"7232.6",NA,NA,"1346.8","   4.0"," 246.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   3.0","  44.0","   1.0","   0.0","   4.0","   0.0","   0.0","   2.0","  10.0","   0.0","   1.0","   0.0","   1.0","   0.0","   5.0","   2.0","   1.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   9.0","   0.0","   0.0","   0.0","   0.0","   2.0","   1.0","   0.0","   0.0","   0.0","   0.0","   4.0","   7.0","   0.0","   0.0","  13.0","   1.0","   9.0","   5.0","  69.0","   0.0","   0.0","   0.0","   0.0","   4.0"," 211.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   8.0","   3.0","   0.0","   0.0","   2.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0"
"7382.2",NA,NA,"1357.0","   3.0"," 290.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   4.0","  41.0","   3.0","   0.0","   2.0","   0.0","   0.0","   2.0","  15.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   1.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   2.0","   0.0","   0.0","  12.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   4.0","   8.0","   0.0","   0.0","  10.0","   1.0","   4.0","   3.0","  52.0","   1.0","   0.0","   0.0","   0.0","  10.0"," 172.0","   4.0","   2.0","   0.0","   0.0","   0.0","   0.0","   2.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0"
"7530.2",NA,NA,"1367.1","   3.0"," 281.0","   0.0","   0.0","   5.0","   0.0","   0.0","   1.0","   2.0","  36.0","   1.0","   0.0","   4.0","   0.0","   0.0","   1.0","   5.0","   0.0","   0.0","   0.0","   1.0","   0.0","   2.0","   2.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   4.0","   1.0","   0.0","   0.0","   0.0","   1.0","   3.0","   0.0","   2.0","   0.0","   0.0","   2.0","   8.0","   0.0","   1.0","  15.0","   0.0","   6.0","   1.0","  48.0","   0.0","   0.0","   0.0","   0.0","   6.0"," 148.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   8.0","   2.0","   0.0","   0.0","   1.0","   2.0","   0.0","   0.0","   2.0","   1.0","   0.0"
"7678.0",NA,NA,"1377.3","   3.0"," 307.0","   0.0","   0.0","  10.0","   0.0","   0.0","   2.0","   5.0","  38.0","   1.0","   0.0","   3.0","   1.0","   0.0","   3.0","   8.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   7.0","   2.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   6.0","   0.0","   0.0","   8.0","   2.0","   7.0","   1.0","  39.0","   3.0","   0.0","   0.0","   0.0","   6.0"," 145.0","   6.0","   2.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0"
"7819.2",NA,NA,"1387.4","   0.0"," 236.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   8.0","  43.0","   2.0","   0.0","   3.0","   0.0","   1.0","   2.0","   3.0","   0.0","   0.0","   1.0","   1.0","   0.0","   3.0","   2.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   5.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   3.0","   0.0","   0.0","   2.0","   3.0","   0.0","   0.0","  13.0","   1.0","   4.0","   6.0","  48.0","   1.0","   0.0","   0.0","   0.0","   6.0"," 125.0","   0.0","   7.0","   0.0","   0.0","   0.0","   0.0","  10.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   7.0","   0.0","   0.0"
"7861.6",NA,NA,"1390.5","   5.0"," 294.0","   0.0","   0.0","   9.0","   0.0","   0.0","   0.0","   9.0","  35.0","   0.0","   0.0","   3.0","   0.0","   0.0","   3.0","   9.0","   0.0","   2.0","   0.0","   0.0","   0.0","   9.0","   1.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   7.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   3.0","   4.0","   0.0","   0.0","   5.0","   4.0","   4.0","   1.0","  42.0","   1.0","   0.0","   0.0","   1.0","  18.0"," 171.0","   4.0","   1.0","   1.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0"
"7935.3",NA,NA,"1395.0","   2.0"," 650.0","   0.0","   0.0","  19.0","   0.0","   0.0","   0.0","   9.0","  80.0","   5.0","   0.0","   2.0","   0.0","   0.0","   1.0","  17.0","   0.0","   4.0","   0.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   1.0","   0.0","   0.0","  18.0","   0.0","   0.0","   0.0","   0.0","   2.0","   3.0","   0.0","   1.0","   0.0","   0.0","  10.0","  12.0","   0.0","   0.0","  10.0","   0.0","  11.0","   8.0","  78.0","   3.0","   0.0","   0.0","   0.0","  29.0"," 344.0","   3.0","   4.0","   0.0","   0.0","   0.0","   0.0","  10.0","   1.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   3.0","   0.0","   0.0"
"8024.7",NA,NA,"1400.5","   2.0"," 149.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   2.0","   7.0","   1.0","   0.0","   1.0","   0.0","   0.0","   2.0","  68.0","   0.0","   0.0","   0.0","   0.0","   0.0","  22.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","  17.0","   4.0","   0.0","   0.0","   1.0","   1.0","   4.0","   8.0","  49.0","   0.0","   0.0","   0.0","   1.0","   1.0"," 126.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   7.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   2.0","   0.0","   0.0"
"8107.8",NA,NA,"1407.9","   0.0"," 292.0","   0.0","   0.0","   3.0","   0.0","   0.0","   1.0","   3.0","  19.0","   0.0","   0.0","   2.0","   0.0","   0.0","   2.0","  70.0","   0.0","   0.0","   1.0","   0.0","   0.0","  34.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   3.0","   0.0","   1.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  29.0","   6.0","   0.0","   0.0","   2.0","   4.0","   7.0","   5.0","  49.0","   2.0","   0.0","   0.0","   0.0","   3.0"," 100.0","   2.0","   2.0","   0.0","   1.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   1.0","   0.0"
"8225.7",NA,NA,"1418.4","   2.0"," 158.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   1.0","  17.0","   6.0","   0.0","   2.0","   0.0","   0.0","   4.0","  59.0","   0.0","   2.0","   0.0","   1.0","   0.0","  29.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   2.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   4.0","   1.0","   0.0","   0.0","   3.0","   2.0","   4.0","   2.0","  51.0","   1.0","   0.0","   0.0","   0.0","   1.0"," 107.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","  10.0","   0.0","   0.0","   0.0","   1.0","   2.0","   0.0","   0.0","   4.0","   0.0","   0.0"
"8344.8",NA,NA,"1428.9","   2.0"," 303.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   1.0","  25.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","  49.0","   0.0","   1.0","   0.0","   0.0","   0.0","  28.0","   2.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   1.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   4.0","   6.0","   0.0","   0.0","   3.0","   1.0","   4.0","   7.0","  45.0","   1.0","   0.0","   0.0","   0.0","   8.0"," 117.0","   1.0","   0.0","   1.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0"
"8463.5",NA,NA,"1439.4","   1.0"," 202.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   5.0","  19.0","   3.0","   0.0","   1.0","   0.0","   0.0","   4.0","  44.0","   1.0","   0.0","   1.0","   1.0","   0.0","  19.0","   4.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","  10.0","   1.0","   0.0","   0.0","   0.0","   1.0","   3.0","   0.0","   1.0","   0.0","   0.0","   4.0","   7.0","   0.0","   0.0","   6.0","   0.0","   2.0","   6.0","  61.0","   1.0","   0.0","   0.0","   0.0","   4.0"," 104.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   8.0","   1.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0"
"8582.1",NA,NA,"1449.8","   1.0"," 339.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   4.0","  28.0","   1.0","   0.0","   1.0","   0.0","   0.0","   3.0","  38.0","   1.0","   0.0","   0.0","   0.0","   0.0","  13.0","   1.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   5.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   5.0","   2.0","  10.0","   2.0","  62.0","   8.0","   0.0","   0.0","   0.0","   8.0"," 133.0","   4.0","   1.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   2.0","   0.0","   0.0"
"8701.1",NA,NA,"1460.3","   1.0"," 293.0","   0.0","   0.0","   9.0","   0.0","   0.0","   0.0","   5.0","  44.0","   2.0","   0.0","   3.0","   0.0","   1.0","   4.0","   3.0","   0.0","   0.0","   0.0","   2.0","   0.0","  12.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   3.0","   5.0","   0.0","   0.0","   9.0","   2.0","   4.0","   8.0","  45.0","   0.0","   0.0","   0.0","   0.0","  13.0"," 126.0","   0.0","   4.0","   0.0","   0.0","   1.0","   0.0","   6.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0"
"8819.6",NA,NA,"1470.8","   1.0"," 299.0","   0.0","   0.0","   5.0","   0.0","   0.0","   1.0","   9.0","  44.0","   1.0","   0.0","   1.0","   0.0","   0.0","   4.0","   7.0","   0.0","   1.0","   0.0","   2.0","   0.0","   6.0","   1.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   3.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","   1.0","   3.0","   0.0","   0.0","   6.0","   0.0","  10.0","   4.0","  63.0","   1.0","   0.0","   0.0","   0.0","  12.0"," 128.0","   2.0","   2.0","   0.0","   1.0","   0.0","   0.0","   4.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0"
"8939.6",NA,NA,"1481.3","   1.0"," 219.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   4.0","  24.0","   4.0","   0.0","   2.0","   0.0","   0.0","   1.0","  12.0","   0.0","   1.0","   1.0","   3.0","   0.0","  10.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   2.0","   0.0","   0.0","   4.0","   4.0","   0.0","   0.0","  16.0","   2.0","   9.0","   5.0","  65.0","   0.0","   0.0","   0.0","   0.0","   6.0"," 104.0","   0.0","   2.0","   1.0","   0.0","   0.0","   0.0","  12.0","   1.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0"
"9051.3",NA,NA,"1491.8","   2.0"," 421.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   2.0","  44.0","   3.0","   0.0","   2.0","   0.0","   0.0","   4.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","  10.0","   1.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   0.0","   9.0","   1.0","  14.0","   3.0","  62.0","   1.0","   0.0","   0.0","   0.0","  21.0"," 128.0","   3.0","   2.0","   0.0","   0.0","   0.0","   0.0","   4.0","   1.0","   0.0","   0.0","   4.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0"
"9176.0",NA,NA,"1502.3","   1.0"," 258.0","   0.0","   0.0","   5.0","   0.0","   0.0","   1.0","   4.0","  52.0","   5.0","   0.0","   2.0","   0.0","   0.0","  10.0","   2.0","   0.0","   0.0","   1.0","   3.0","   0.0","   7.0","   1.0","   0.0","   2.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   4.0","   1.0","   0.0","   0.0","   1.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","  14.0","   0.0","   6.0","   5.0","  44.0","   4.0","   0.0","   0.0","   0.0","  13.0"," 130.0","   2.0","   3.0","   0.0","   0.0","   0.0","   0.0","  14.0","   1.0","   0.0","   0.0","   4.0","   1.0","   0.0","   0.0","   2.0","   0.0","   0.0"
"9258.8",NA,NA,"1512.8","   4.0"," 359.0","   0.0","   0.0","   7.0","   0.0","   0.0","   0.0","   7.0","  37.0","   1.0","   0.0","   3.0","   0.0","   0.0","  10.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   6.0","   2.0","   0.0","   2.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   3.0","   2.0","   0.0","   0.0","   0.0","   1.0","   2.0","   0.0","   0.0","   0.0","   0.0","   1.0","   6.0","   0.0","   0.0","  12.0","   1.0","   8.0","   6.0","  57.0","   1.0","   0.0","   0.0","   0.0","  13.0"," 135.0","   2.0","   1.0","   1.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0"
"9345.6",NA,NA,"1523.3","   1.0"," 248.0","   0.0","   0.0","   9.0","   0.0","   0.0","   0.0","   9.0","  40.0","   3.0","   0.0","   4.0","   0.0","   0.0","   8.0","   5.0","   0.0","   1.0","   1.0","   2.0","   0.0","   2.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   0.0","   1.0","   3.0","   0.0","   2.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","  14.0","   3.0","  16.0","   4.0","  60.0","   0.0","   0.0","   0.0","   2.0","   6.0"," 100.0","   0.0","   7.0","   0.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0"
"9432.7",NA,NA,"1533.8","   0.0"," 401.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   4.0","  51.0","   1.0","   0.0","   0.0","   0.0","   1.0","   7.0","   4.0","   0.0","   1.0","   0.0","   1.0","   0.0","   9.0","   2.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   1.0","   3.0","   0.0","   1.0","   0.0","   0.0","   1.0","   4.0","   0.0","   0.0","   7.0","   1.0","   8.0","   3.0","  46.0","   4.0","   0.0","   0.0","   2.0","  12.0"," 111.0","   1.0","   4.0","   0.0","   0.0","   0.0","   0.0","   5.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0"
"9520.6",NA,NA,"1544.3","   1.0"," 289.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","  10.0","  35.0","   0.0","   0.0","   0.0","   0.0","   0.0","   8.0","   3.0","   1.0","   0.0","   0.0","   2.0","   0.0","  12.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   3.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   2.0","   0.0","   0.0","  14.0","   2.0","   3.0","   0.0","  69.0","   2.0","   0.0","   0.0","   0.0","   5.0"," 118.0","   0.0","   2.0","   1.0","   0.0","   0.0","   0.0","  17.0","   3.0","   0.0","   0.0","   5.0","   1.0","   0.0","   0.0","   2.0","   0.0","   0.0"
"9608.8",NA,NA,"1554.8","   2.0"," 434.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   4.0","  45.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   4.0","   1.0","   0.0","   0.0","   1.0","   0.0","   7.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","  10.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   3.0","   6.0","   0.0","   0.0","   5.0","   3.0","   5.0","   3.0","  56.0","   1.0","   0.0","   0.0","   0.0","   7.0"," 118.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   5.0","   2.0","   0.0","   0.0","   5.0","   0.0","   0.0"
"9696.4",NA,NA,"1565.3","   4.0"," 420.0","   0.0","   0.0","  10.0","   0.0","   0.0","   0.0","   4.0","  47.0","   1.0","   0.0","   2.0","   0.0","   0.0","   7.0","   1.0","   0.0","   0.0","   0.0","   4.0","   0.0","  14.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   2.0","   0.0","   0.0","   9.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   1.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   9.0","   0.0","   5.0","   7.0","  71.0","   3.0","   0.0","   0.0","   0.0","   6.0"," 112.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","  14.0","   2.0","   0.0","   0.0","   5.0","   1.0","   0.0","   0.0","   6.0","   0.0","   1.0"
"9783.5",NA,NA,"1575.8","   2.0"," 202.0","   0.0","   0.0","  14.0","   0.0","   0.0","   2.0","   4.0","  62.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   4.0","   1.0","   0.0","   0.0","   0.0","   0.0","   7.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   1.0","   6.0","   2.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   6.0","   0.0","   9.0","   3.0","  41.0","   0.0","   0.0","   0.0","   0.0","   5.0"," 121.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   5.0","   3.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   4.0","   0.0","   0.0"
"9869.6",NA,NA,"1586.3","   2.0"," 311.0","   0.0","   0.0","  10.0","   0.0","   0.0","   0.0","   4.0","  40.0","   2.0","   0.0","   2.0","   0.0","   0.0","  12.0","   3.0","   0.0","   0.0","   0.0","   1.0","   0.0","   8.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   7.0","   1.0","   0.0","   0.0","   0.0","   2.0","   1.0","   0.0","   1.0","   0.0","   0.0","   0.0","   7.0","   0.0","   0.0","   5.0","   2.0","   8.0","   1.0","  60.0","   2.0","   0.0","   0.0","   0.0","   2.0"," 126.0","   2.0","   7.0","   1.0","   0.0","   0.0","   0.0","   9.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0"
"9939.7",NA,NA,"1594.5","   3.0","2308.0","   0.0","   0.0","  18.0","   0.0","   0.0","   1.0","  10.0"," 102.0","   6.0","   0.0","   1.0","   0.0","   2.0","   4.0","  23.0","   0.0","   0.0","   0.0","   2.0","   0.0","  14.0","   2.0","   1.0","   0.0","   2.0","   0.0","   1.0","   0.0","   0.0","   1.0","   2.0","   0.0","   0.0","   9.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   7.0","   0.0","   0.0","   7.0","   0.0","   8.0","   6.0","  91.0","   1.0","   0.0","   0.0","   0.0","  23.0"," 215.0","   3.0","   5.0","   0.0","   0.0","   0.0","   0.0","  11.0","   1.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   7.0","   0.0","   1.0"
"10015.9",NA,NA," 1601.6","    1.0","  267.0","    0.0","    0.0","   10.0","    0.0","    0.0","    1.0","    6.0","   14.0","    1.0","    0.0","    1.0","    0.0","    0.0","    4.0","   41.0","    0.0","    0.0","    1.0","    2.0","    0.0","   20.0","    3.0","    0.0","    2.0","    0.0","    0.0","    1.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    3.0","    3.0","    0.0","    0.0","    0.0","    2.0","    1.0","    0.0","    0.0","    0.0","    0.0","   11.0","    4.0","    0.0","    0.0","    6.0","    2.0","    3.0","    7.0","   59.0","    1.0","    0.0","    0.0","    0.0","    3.0","  129.0","    0.0","    2.0","    0.0","    0.0","    0.0","    1.0","    2.0","    0.0","    0.0","    0.0","    1.0","    2.0","    0.0","    0.0","    2.0","    0.0","    0.0"
"10069.9",NA,NA," 1609.0","    2.0","  366.0","    0.0","    0.0","   10.0","    0.0","    0.0","    0.0","    1.0","   29.0","    1.0","    0.0","    1.0","    0.0","    0.0","    1.0","   57.0","    0.0","    1.0","    0.0","    1.0","    0.0","   20.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    1.0","    0.0","    0.0","    7.0","    0.0","    0.0","    0.0","    0.0","    0.0","    3.0","    0.0","    0.0","    0.0","    0.0","    2.0","    3.0","    0.0","    0.0","    6.0","   11.0","    3.0","    6.0","   67.0","    3.0","    0.0","    0.0","    0.0","    3.0","  104.0","    0.0","    2.0","    0.0","    0.0","    1.0","    0.0","    5.0","    3.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0"
