"Depth cm","Meadows chron cal BP (CLAM)","...402","...81","Acanthus","Acer","Aellenia-type1","Agathophora-type1","Algae","Alismataceae","Alnus","Amaranthaceae undif.","Ambrosia t.","Amygdalus-type","Amygdalus-type1","Anagallis t.","Anthemideae undif.","Apiaceae undif.","Apium t.","Arboreal pollen","Arbutus","Artemisia","Asphodelus t.","Asteroideae undif.","Astoma-type","Astoma-type1","Asyneuma-type","Asyneuma-type1","Betula","Betulaceae undif.","Boraginaceae undif.","Brassicaceae","Butomus","Calligonum","Campanulaceae","Cannabaceae undif.","Cardueae undif.","Carpinus","Caryophyllaceae undif.","Castanea","Casuarina","Cedrus","Centaurea","Ceratonia","Cichorieae","Cistaceae","Clematis-type","Convolvulaceae","Corylus","Crassulaceae","Crozophora","Crozophora1","Cupressaceae","Cuscuta","Cyclamen","Cyperaceae","Datisca cannabina","Dipsacaceae","Echinops","Echium t.","Elatine","Ephedra","Erica t.","Erodium","Eucalyptus","Euphorbia t.","Faboideae Undif.","Fagus","Fern","Fern-Lycopodiaceae","Filipendula t.","Fraxinus","Genisteae","Geranium","Gymnocarpos-type","Gymnocarpos-type1","Haplophyllum","Hedera","Heliotropium","Hippophae","Hypecoum","Hypericum undif.","Indeterminable","Juglans","Lamiaceae undif.","Leontice","Linum t.","Lonicera","Loranthus","Lycium","Lysimachia","Lythrum","Malva","Matthiola","Mercurialis","Morus","Musci","Myriophyllum spicatum/verticillatum t.","Myrtus","Nitraria","Non-arboreal pollen","Nuphar","Nymphaea","Ochradenus-type1","Olea t.","Onagraceae","Ononis t.","Papaver t.","Periploca","Petaloid monocot","Phillyrea","Phoenix t.","Phyla t.","Pinus undif.","Pistacia","Plantago","Platanus","Plumbaginaceae","Poaceae","Poaceae (Cerealia-type)","Polygonum t.","Populus","Potamogeton","Potentilla t.","Prosopis t.","Psoralea","Quercus deciduous","Quercus evergreen","Ranunculaceae undif.","Resedaceae undiff.","Rhamnus","Rheum","Rhus coriaria","Rhus tripartita-type","Ricinus","Rosa t.","Rosaceae undif.","Rubiaceae undif.","Rumex t.","Salix","Sambucus","Sanguisorba t.","Sarcopoterium","Scrophulariaceae undif.","Solanum","Sparganium","Styrax","Synelcosciadium-type","Synelcosciadium-type1","Tamarix","Thalictrum","Theligonum","Thesium","Thymelaeaceae undif.","Trifolium t.","Typha","Ulmus t.","Urtica t.","Valeriana t.","Valerianaceae undif.","Verbena t.","Viburnum","Viola","Vitis","Ziziphus/Paliurus","Zygophyllum t."
"1074","8212","   0","   0","   0","   0","   0","   2","   0","   0","   0","  24","   0","   0","   0","   0","  12","  28","   0"," 187","   0","   8","   2","  12","   0","   0","   0","   0","   0","   2","   0","   8","   0","   0","   0","   0","   6","   0","   0","   0","   0","   1","  12","   0","  16","   0","   0","   0","   4","   0","   0","   0","   0","   0","   0","  12","   0","   2","   2","   0","   0","   6","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   3","   0","   0","  24","   0","   0","   0","   0","   0"," 418","   0","   2","   0","   3","   0","   0","   4","   0","   2","   0","   0","   0","   2","   7","  30","   2","   0"," 164","  26","   4","   0","   0","   0","   0","   0"," 132","  29","   2","   0","   0","   0","   0","   1","   0","   0","   0","   6","  12","   0","   0","   0","   0","   0","   0","  10","   0","   0","   0","   4","   0","   4","   0","   2","   1","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0"
"1089","8312","   0","   0","   0","   0","   0","   0","   0","   0","   0","  66","   0","   0","   0","   0","  14","  72","   6"," 331","   0","  14","   6","  14","   0","   0","   0","   0","   0","   0","   0","  30","   0","   0","   0","   0","  16","   0","   4","   0","   0","   0","   4","   0","  30","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","  15","   0","  10","   4","   0","   0","   6","   0","   0","   0","   8","   0","   0","   3","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   9","   0","   0","   0","   0","   0","   0","   0","   0","   3","   0","   0"," 108","   0","   0","   4","   0","   0"," 990","   0","   1","   0","   0","   0","   0","   4","   0","   2","   0","   0","   0","   0","  14","  16","  14","   0"," 438","  82","   1","   0","   0","   0","   0","   0"," 242","  47","   8","   0","   0","   0","   0","   0","   0","   0","   0","   4","  14","   4","   0","   0","   0","   0","   0","   6","   0","   1","   1","   0","   0","   8","   0","   0","   0","   1","   2","   0","   0","   0","   0","   0","   0","   4","   0","   0"
"1099","8378","   0","   0","   0","   0","   0","  12","   0","   0","   0"," 110","   0","   1","   1","   0","  40","  96","   4"," 369","   0","  28","   4","  14","   0","   0","   0","   0","   0","   0","   0","  18","   0","   4","   2","   0","  20","   0","   4","   0","   0","   1","   4","   0","  46","   0","   0","   0","   6","   0","   0","   0","   0","   0","   0","  16","   0","   4","   2","   0","   0","   4","   0","   0","   0","   4","   2","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  18","   0","   0","   0","   0","   0","   0","   0","   0","   6","   2","   0","  96","   0","   0","   0","   0","   0","1256","   1","   5","   0","   0","   0","   1","   6","   0","   4","   0","   0","   0","   0","  25","  26","  18","   0"," 562","  76","   5","   0","   1","   0","   0","   0"," 250","  59","   7","   0","   0","   0","   0","   0","   0","   0","   0","  12","  28","   4","   0","   0","   2","   0","   0","   3","   0","   2","   2","   0","   0","   4","   0","   0","   1","  12","   0","   0","   0","   0","   0","   0","   0","   4","   0","   0"
"1109","8445","   0","   0","   0","   0","   0","   0","   0","   0","   0"," 134","   0","   0","   0","   0","  22"," 148","   0"," 454","   0","  34","   8","  14","   0","   0","   0","   0","   0","   4","   0","  32","   0","   0","   0","   0","  18","   0","   4","   0","   0","   0","   4","   0","  60","   0","   0","   0","   0","   0","   0","   0","   4","   0","   0","  23","   0","   2","   0","   0","   0","  14","   0","   0","   0","   8","   5","   0","   4","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   7","   0","   2","   0","   0","   0","   0","   0","   0","   2","   2","   0"," 200","   0","   0","  10","   0","   0","2030","   0","   1","   0","   1","   1","   1","   8","   0","   0","   0","   0","   0","   0","  23","  52","   4","   0"," 930"," 206","   0","   0","   0","   0","   0","   0"," 382","  14","  19","   0","   0","   0","   0","   0","   0","   0","   0","   8","  92","   0","   0","   0","   0","   0","   0","   3","   2","   0","   0","   0","   0","   4","   0","   0","   2","   7","   2","   0","   0","   0","   0","   0","   0","  18","   0","   0"
"1119","8511","   0","   0","   0","   0","   0","  15","   0","   0","   4"," 101","   4","   0","   0","   0","  26"," 152","   0","1065","   0","  32","  10","  28","   0","   0","   0","   0","   0","   4","   0","  10","   0","   2","   0","   0","  32","   0","   4","   0","   0","   7","  16","   0","  58","   0","   0","   0","   4","   0","   0","   0","   1","   2","   0","  73","   0","  10","   0","   0","   0","  14","   2","   0","   0","   2","   4","   0","  27","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  15","   0","   2","   0","   0","   0","   0","   0","   0","   4","   2","   0","  74","   0","   0","  26","   0","   0","1874","   0","   0","   0","  80","   0","   0","   0","   0","  16","   0","   0","   0","  17","  26","  32","   8","   0"," 930"," 222","   5","   0","   0","   0","   2","   0"," 698"," 190","   9","   0","   0","   0","   0","   0","   0","   0","   0","  12","  10","   2","   0","   0","   0","   0","   0","  28","   0","   5","   5","   0","   0","  22","   0","   0","   4","   4","   2","   0","   0","   0","   0","   0","   0","  22","   0","   0"
"1129","8577","   0","   0","   0","   0","   0","   9","   0","   0","   0","  79","   0","   1","   1","   0","  76"," 122","   0"," 443","   0","  26","   4","  32","   0","   0","   1","   1","   0","   0","   0","  18","   0","   6","   0","   0","  20","   0","  12","   0","   0","   0","  10","   0","  64","   0","   0","   0","   6","   0","   0","   0","   3","   0","   0","  30","   0","  10","   0","   0","   0","  16","   0","   0","   0","   0","   5","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  10","   0","   0","   0","   0","   0","   0","   0","   0","   6","   0","   4"," 104","   0","   0","   0","   0","   0","1714","   2","   4","   0","   1","   2","   1","   4","   0","   8","   0","   0","   0","   0","  23","  54","  22","   0"," 794"," 142","   4","   0","   0","   0","   0","   0"," 340","  12","  18","   0","   0","   0","   0","   0","   0","   0","   0","  10","  42","   2","   0","   0","   0","   0","   0","   5","   0","   0","   0","   2","   0","  22","   0","   0","   2","   5","   2","   0","   0","   0","   0","   0","   0","  26","   0","   0"
"1139","8658","   0","   0","   0","   0","   0","  14","   0","   0","   0"," 166","   0","   0","   0","   0","  54"," 166","   4"," 434","   0","  48","   6","  28","   0","   0","   0","   0","   0","   2","   0","  36","   0","   0","   4","   0","  16","   0","   4","   0","   0","   1","  18","   0","  68","   2","   0","   0","   0","   0","   0","   0","   2","   0","   0","  64","   0","   8","   0","   0","   4","  20","   0","   0","   0","   2","  19","   0","  12","   0","   0","   4","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","  20","   0","   6","   0","   0","   0","   0","   0","   0","  12","   0","   0"," 148","   0","   0","  14","   0","   0","2717","   2","   9","   0","  11","   0","   0","  26","   0","   2","   1","   0","   0","   6","  25","  52","  18","   0","1372"," 268","   2","   0","   2","   0","   0","   0"," 286","  58","  32","   4","   0","   0","   0","   0","   0","   0","   0","  10","  72","  14","   0","   0","   2","   0","   2","  13","   2","   4","   4","   0","   0","  20","   0","   0","   5","   3","   2","   0","   2","   0","   0","   0","   0","   2","   0","   0"
"1150","8749","   0","   0","   0","   0","   0","   4","   0","   0","   0","  36","   0","   0","   0","   0","  10","  72","   0"," 177","   0","  14","   0","  18","   0","   0","   0","   0","   2","   0","   0","  16","   0","   0","   0","   0","  10","   0","   2","   0","   0","   0","  16","   0","  28","   2","   0","   0","   0","   0","   0","   0","   1","   0","   0","  17","   2","   2","   0","   0","   0","  10","   0","   0","   0","   0","   2","   0","   2","   0","   0","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  16","   0","   0","   0","   0","   0","   0","   0","   0","   5","   0","   0","  32","   0","   0","   2","   0","   0"," 774","   1","   0","   0","   1","   0","   0","   6","   0","   4","   0","   0","   0","   2","  15","  26","   4","   0"," 338","  86","   2","   0","   0","   0","   0","   0"," 125","  20","  10","   2","   0","   0","   0","   0","   0","   0","   0","   4","  12","   4","   0","   0","   0","   0","   0","   3","   0","   0","   0","   0","   0","  10","   0","   0","   2","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0"
"1158","8814","   0","   0","   0","   0","   0","  10","   0","   0","   0"," 114","   0","   0","   0","   0","  30","  90","   0"," 477","   0","  18","   4","  20","   0","   0","   0","   0","   0","   0","   0","  12","   0","   2","   4","   0","   6","   0","   4","   0","   0","   1","  10","   0","  58","   0","   0","   0","   4","   0","   0","   0","   2","   0","   0","  58","   0","   4","   0","   0","   0","  18","   0","   0","   0","   2","   3","   0","   1","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","  20","   0","   4","   0","   0","   0","   0","   0","   0","   5","   0","   0","  84","   0","   0","   2","   0","   0","1913","   1","   8","   0","   3","   0","   0","   8","   0","   6","   0","   0","   0","   2","  14","  50","   8","   0","1052"," 148","   8","   0","   0","   0","   0","   0"," 417","  10","  30","   0","   0","   2","   0","   0","   0","   0","   0","  10","  82","   6","   0","   0","   4","   0","   0","  16","   0","   2","   2","   4","   0","  18","   0","   0","   1","  17","   2","   0","   0","   0","   0","   0","   0","   4","   0","   0"
"1169","8905","   0","   0","   0","   0","   0","   0","   0","   0","  18"," 102","   0","   0","   0","   0","  24","  62","   6"," 289","   0","  18","   0","   6","   0","   0","   0","   0","   0","   0","   2","  12","   0","   0","   2","   0","  14","   0","   6","   0","   0","   0","  10","   0","  14","   0","   0","   0","   2","   0","   1","   1","   1","   2","   2","  11","   0","   2","   0","   0","   0","  10","   0","   2","   0","   0","   2","   0","   8","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   5","   0","   0","  44","   0","   0","   0","   2","   0"," 958","   0","   0","   0","   0","   0","   0","   4","   0","   0","   0","   0","   0","   2","   8","  14","   8","   0"," 470","  50","   5","   0","   0","   0","   0","   0"," 241","   5","   2","   0","   0","   0","   0","   0","   4","   0","   0","  10","  38","   0","   0","   0","   0","   0","   0","  13","   2","   2","   2","   0","   0","  10","   0","   0","   2","   1","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0"
"1179","8987","   0","   0","   0","   0","   0","  11","   0","   0","  14"," 201","   0","   0","   0","   0","  38"," 126","   0"," 713","   0","  42","  16","  24","   0","   0","   0","   0","   0","   4","   0","  14","   0","   0","   2","   0","  18","   2","   2","   0","   0","   3","  12","   0","  42","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","  43","   0","   4","   2","   0","   0","  24","   0","   0","   0","   2","   2","   0","   6","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  20","   0","   2","   0","   0","   0","   0","   0","   0","   7","   0","   0","  96","   0","   0","   2","   0","   0","1898","   3","  13","   0","   7","   0","   0","   8","   0","   0","   0","   0","   0","   2","  29","  28","   4","   0"," 950"," 124","   1","   0","   0","   0","   0","   0"," 588","  26","  10","   0","   0","   0","   0","   0","   0","   0","   0","   6","  64","   6","   0","   0","   4","   0","   0","  22","   0","   2","   2","   6","   0","  20","   0","   0","   0","   6","   0","   0","   0","   0","   0","   0","   0","  22","   0","   0"
"1183","9020","   0","   0","   0","   0","   0","   0","  17","   0","   4","  34","   0","   0","   0","   0","   4","  40","   2"," 146","   0","  12","   0","   6","   0","   0","   0","   0","   0","   2","   0","   4","   0","   0","   0","   0","   8","   0","   2","   0","   0","   0","   2","   0","   8","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  10","   0","   2","   0","   0","   0","   0","   0","   0","   0","   2","   1","   0","   4","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   5","   0","   0","   0","   0","   0","   0","   0","   0","  10","   0","   0","   4","   0","   0","   0","   0","   0"," 366","   1","   5","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   5","   6","   0","   0"," 178","  26","   2","   0","   0","   0","   0","   0"," 120","   4","   2","   0","   0","   0","   0","   0","   0","   0","   0","   6","  13","   2","   0","   0","   0","   0","   0","   3","   0","   1","   1","   0","   0","   0","   0","   0","   1","   3","   0","   2","   0","   0","   0","   0","   0","   8","   0","   0"
"1191","9086","   0","   0","   0","   0","   0","   0","   0","   0","   4","  40","   0","   0","   0","   0","  22","  32","   0"," 240","   0","  12","   4","  10","   0","   0","   0","   0","   0","   0","   0","   6","   0","   0","   2","   0","   8","   0","   0","   0","   0","   0","   2","   0","  26","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  13","   0","   0","   2","   0","   0","   2","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   3","   0","   2","  48","   0","   0","   2","   0","   0"," 584","   2","   4","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   9","  20","   2","   0"," 264","  56","   0","   0","   0","   0","   0","   0"," 209","   9","   6","   0","   0","   0","   0","   0","   0","   2","   0","   2","   8","   0","   0","   0","   0","   0","   0","   6","   0","   1","   1","   2","   0","   6","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0"
"1195","9119","   0","   0","   2","   0","   0","   0"," 184","   0","  24"," 128","   0","   0","   0","   0","  46"," 102","   2"," 575","   0","  16","   6","  14","   0","   0","   0","   0","   0","   2","   0","  18","   0","   0","   0","   0","  12","   0","   2","   0","   0","   0","   6","   0","  28","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","  53","   0","   8","   0","   0","   0","  22","   0","   0","   0","   4","   4","   0","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  12","   0","   4","   0","   0","   0","   2","   0","   0","  35","   0","   2","  88","   0","   0","   0","   0","   0","1472","   8","  11","   0","   0","   0","   0","   4","   0","   0","   0","   0","   0","   1","  12","  38","   0","   0"," 670"," 178","   7","   0","   0","   0","   0","   0"," 511","  11","   7","   0","   0","   0","   0","   0","   0","   0","   0","   0","  52","   6","   0","   0","   0","   0","   0","  17","   0","   0","   0","   0","   0","   8","   0","   0","   0","   5","   0","   0","   0","   0","   0","   0","   0","   6","   0","   0"
"1198","9143","   0","   0","   0","   0","   0","   1"," 150","   0","  10","  39","   0","   0","   0","   0","   6","  54","   0"," 158","   0","  32","   2","   4","   0","   0","   0","   0","   0","   0","   0","   4","   0","   0","   0","   0","   8","   0","   2","   0","   0","   0","   4","   0","   8","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   8","   0","   4","   0","   0","   0","   8","   0","   0","   0","   0","   1","   0","   7","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   7","   0","   0","   0","   0","   0","   0","   0","   0","  13","   0","   0","   8","   0","   0","   4","   0","   0"," 352","   1","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   5","   4","   0","   0","  96","  34","   1","   0","   0","   0","   0","   0"," 119","  16","   2","   0","   0","   0","   0","   0","   0","   0","   0","   6","  13","   0","   0","   0","   0","   0","   0","   1","   0","   3","   3","   0","   0","   4","   0","   0","   1","   3","   0","   0","   0","   0","   0","   0","   0","   8","   0","   0"
"1205","9201","   0","   0","   0","   0","   0","   0","3146","   2","   2","  30","   0","   0","   0","   0","  10","  38","   0"," 276","   0","   6","   0","  10","   0","   0","   0","   0","   0","   0","   0","   6","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   4","   0","  24","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  12","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   6","   0","   4","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   8","   0","   4","   0","   0","   0","   0","   0","   0","  12","   0","   0","  20","   0","   0","   6","   0","   0"," 487","   2","  11","   0","  19","   0","   0","   0","   0","   0","   0","   0","   0","   1","  13","  10","   2","   0"," 256","  30","   3","   0","   2","   1","   0","   0"," 208","  20","   4","   0","   0","   0","   0","   0","   0","   0","   0","   4","  10","   4","   0","   0","   0","   2","   2","   4","   0","   1","   1","   0","   0","   6","   0","   0","   0","   4","   0","   0","   0","   0","   0","   0","   0","   4","   0","   0"
"1210","9242","   0","   0","   0","   0","   0","   5","3381","   0","   0","  69","   0","   0","   0","   0","  12","  54","   2"," 431","   0","  16","   2","   8","   0","   0","   0","   0","   0","   2","   0","  10","   0","   0","   2","   0","  10","   0","   0","   0","   0","   1","  12","   0","  24","   4","   0","   2","   2","   0","   0","   0","   1","   0","   0","  16","   0","   0","   0","   0","   0","   4","   0","   0","   0","   0","   0","   0","  14","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  12","   0","   0","   0","   0","   0","   0","   0","   0","  11","   0","   0","  54","   0","   0","   2","   0","   0"," 664","   0","  19","   0","  12","   1","   0","   0","   0","   2","   0","   0","   0","   5","  15","   6","   6","   0"," 266","  48","   7","   0","   1","   0","   0","   0"," 352","  21","  16","   0","   0","   0","   0","   0","   0","   0","   3","   2","  14","   4","   0","   0","   2","   0","   0","   6","   0","   0","   0","   0","   2","  10","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  10","   0","   0"
"1215","9283","   0","   0","   0","   0","   0","  10","1152","   0","   2","  66","   0","   0","   0","   0","   6","  50","   2"," 441","   0","  26","   2","   6","   0","   0","   0","   0","   0","   0","   0","  14","   0","   0","   0","   2","   4","   0","   0","   0","   0","   0","   6","   0","  12","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","  26","   0","   0","   0","   0","   0","   8","   0","   0","   0","   2","   6","   0","  12","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  16","   0","   0","   2","   0","   2","   0","   0","   0","  21","   0","   2","  52","   0","   0","   0","   0","   0"," 922","   1","   8","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","  22","   8","   2","   0"," 530","  44","   2","   0","   0","   1","   0","   0"," 375","   9","  16","   0","   0","   2","   0","   0","   0","   0","   3","   2","  27","  10","   0","   0","   0","   0","   0","   8","   0","   0","   0","   2","   0","  12","   0","   0","   0","   5","   0","   0","   0","   0","   0","   0","   0","  16","   0","   0"
"1220","9324","   0","   0","   0","   0","   0","   2"," 770","   0","   2","  22","   0","   0","   0","   0","   4","  28","   0"," 289","   0","  14","   4","   4","   0","   0","   0","   0","   0","   0","   0","  10","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   4","   0","  10","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   4","   2","   0","   5","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   5","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  12","   0","   0","   0","   0","   0"," 311","   0","   5","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  17","   4","   2","   0"," 166","  12","   1","   0","   0","   0","   0","   0"," 247","   9","   2","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   6","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","  10","   0","   0"
"1225","9365","   0","   0","   0","   0","   0","   3","8769","   0","   0","  37","   0","   0","   0","   2","   8","  24","   0"," 294","   0","   8","   0","   2","   0","   0","   0","   0","   2","   0","   0","  14","   0","   0","   0","   0","   2","   0","   0","   0","   0","   2","  10","   0","  16","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","  31","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   4","   0","   5","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   7","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","  16","   0","   0","   4","   0","   0"," 470","   0","   4","   0","  34","   0","   0","   0","   0","   0","   0","   0","   0","   6","   8","  14","   2","   0"," 244","  38","   0","   0","   1","   0","   0","   0"," 207","  28","   4","   0","   0","   0","   0","   0","   0","   0","   2","   2","   8","   2","   0","   0","   2","   0","   0","   6","   0","   0","   0","   2","   0","   8","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0"
" 1230"," 9407","    0","    0","    0","    0","    0","    4","10003","    0","    0","   28","    2","    0","    0","    0","    6","   12","    2","  424","    0","   14","    2","    4","    0","    0","    0","    0","    0","    0","    0","    6","    0","    2","    0","    0","    0","    0","    0","    0","    0","    3","    8","    0","   18","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    7","    0","    0","    0","    0","    0","    0","    0","    0","    0","    2","    0","    0","    3","    0","    0","    2","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    2","    0","    0","    0","    0","    0","    0","    0","    0","    2","    0","    0","    8","    0","    1","    0","    0","    0","  384","    0","    0","    0","   26","    0","    0","    4","    0","    0","    0","    0","    0","    2","    5","    4","    2","    0","  214","   22","    0","    0","    0","    0","    0","    0","  357","   22","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    6","    2","    0","    0","    2","    4","    0","    3","    0","    0","    0","    0","    2","    8","    0","    0","    0","    3","    0","    0","    0","    0","    0","    0","    0","    2","    0","    0"
"1235","9448","   0","   0","   0","   0","   0","   0","1378","   0","   0","   2","   0","   0","   0","   0","   6","  10","   0"," 142","   0","   4","   0","   0","   0","   0","   0","   0","   0","   0","   0","   4","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   4","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   4","   0","   0","   0","   0","   0","  90","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","  38","   6","   0","   0","   0","   0","   0","   0"," 135","   5","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   4","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   4","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0"
"1250","9583","   0","   0","   0","   0","   0","   5","2184","   0","   0","  73","   0","   0","   0","   0","   0","  46","   0"," 375","   0","  42","   0","   8","   0","   0","   0","   0","   0","   0","   0","   4","   0","   0","   0","   0","   6","   0","   0","   0","   0","   0","   4","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  17","  10","   0","   0","   0","   0","   2","   0","   0","   0","   2","   0","   0","   7","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   7","   0","   0","   0","   0","   0","   0","   0","   0","   4","   0","   0","   2","   0","   0","   4","   0","   1"," 549","   0","   1","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   1","   1","   2","   6","   0"," 310","   4","   0","   0","   0","   0","   0","   0"," 308","  15","   7","   0","   0","   0","   0","   0","   0","   0","   0","   2","  18","  30","   0","   0","   0","   0","   0","   6","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  10","   0","   0"
"1265","9722","   0","   0","   0","   0","   0","   0","1780","   0","   0","  60","   0","   0","   0","   0","   8","  22","   0"," 465","   0","  44","   0","   4","   0","   0","   0","   0","   0","   0","   0","  14","   0","   0","   0","   0","   2","   0","   0","   0","   0","   1","   2","   0","   4","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  21","   4","   2","   0","   0","   0","   2","   0","   0","   0","   0","   2","   0","   7","   0","   0","  12","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   4","   2","   2","   0","   0","   0","   2","   0","   0"," 535","   0","   5","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   9","   8","  14","   0"," 318","  18","   0","   0","   0","   0","   0","   0"," 394","   9","  11","   0","   0","   0","   0","   0","   0","   0","   1","   0","   4","  20","   0","   0","   0","   0","   0","  14","   0","   1","   1","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   4","   0","   0"
"1285","9907","   0","   0","   0","   0","   0","   0","   0","   0","   0","  38","   0","   0","   0","   0","   0","   8","   0"," 426","   0","  25","   0","   3","   0","   0","   0","   0","   0","   0","   0","   5","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   2","   0","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   5","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   4","   0","   0","   0","   0","   0","   0","   0","   0","   3","   0","   0","   0","   0","   0","   3","   0","   0"," 268","   1","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   1","   5","   0","   2","   0"," 163","   6","   0","   0","   0","   0","   0","   0"," 391","  16","   6","   0","   0","   0","   0","   0","   0","   0","   0","   0","   3","   4","   0","   0","   2","   2","   0","  11","   0","   0","   0","   2","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0"
